|dates|Volusia_Florida_UnitedStates.JHU_ConfirmedCases.data|Volusia_Florida_UnitedStates.JHU_ConfirmedCases.missing|Volusia_Florida_UnitedStates.NYT_ConfirmedCases.data|Volusia_Florida_UnitedStates.NYT_ConfirmedCases.missing|Volusia_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Volusia_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Volusia_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Volusia_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-05|78132.0|0|77354.0|0|846.0|0|0.0|100
0|2021-12-06|78132.0|0|77354.0|0|846.0|0|0.0|100
0|2021-12-07|78132.0|0|77354.0|0|846.0|0|0.0|100
0|2021-12-08|78132.0|0|77354.0|0|846.0|0|0.0|100
0|2021-12-09|78132.0|0|77354.0|0|846.0|0|0.0|100
0|2021-12-10|78488.0|0|77710.0|0|846.0|0|0.0|100
0|2021-12-11|78488.0|0|77710.0|0|846.0|0|0.0|100
0|2021-12-12|78488.0|0|77710.0|0|846.0|0|0.0|100
0|2021-12-13|78488.0|0|77710.0|0|846.0|0|0.0|100
0|2021-12-14|78488.0|0|77710.0|0|846.0|0|0.0|100
0|2021-12-15|78488.0|0|77710.0|0|846.0|0|0.0|100
0|2021-12-16|78488.0|0|77710.0|0|846.0|0|0.0|100
0|2021-12-17|78783.0|0|78005.0|0|846.0|0|0.0|100
0|2021-12-18|78783.0|0|78005.0|0|846.0|0|0.0|100
0|2021-12-19|78783.0|0|78005.0|0|846.0|0|0.0|100
0|2021-12-20|78783.0|0|78005.0|0|846.0|0|0.0|100
0|2021-12-21|78783.0|0|78005.0|0|846.0|0|0.0|100
0|2021-12-22|78783.0|0|78005.0|0|846.0|0|0.0|100
0|2021-12-23|78783.0|0|78005.0|0|846.0|0|0.0|100
0|2021-12-24|78783.0|0|78979.0|0|846.0|0|0.0|100
0|2021-12-25|79757.0|0|78979.0|0|846.0|0|0.0|100
0|2021-12-26|79757.0|0|78979.0|0|846.0|0|0.0|100
0|2021-12-27|79757.0|0|78979.0|0|846.0|0|0.0|100
0|2021-12-28|79757.0|0|78979.0|0|846.0|0|0.0|100
0|2021-12-29|79757.0|0|78979.0|0|846.0|0|0.0|100
0|2021-12-30|79757.0|0|78979.0|0|846.0|0|0.0|100
0|2021-12-31|83732.0|0|82954.0|0|846.0|0|0.0|100
0|2022-01-01|83732.0|0|82954.0|0|846.0|0|0.0|100
0|2022-01-02|83732.0|0|82954.0|0|846.0|0|0.0|100
0|2022-01-03|83732.0|0|82954.0|0|846.0|0|0.0|100
0|2022-01-04|83732.0|0|82954.0|0|846.0|0|0.0|100
0|2022-01-05|83732.0|0|82954.0|0|846.0|0|0.0|100
0|2022-01-06|83732.0|0|82954.0|0|846.0|0|0.0|100
0|2022-01-07|90179.0|0|89401.0|0|846.0|0|0.0|100
0|2022-01-08|90179.0|0|89401.0|0|846.0|0|0.0|100
0|2022-01-09|90179.0|0|89401.0|0|846.0|0|0.0|100
0|2022-01-10|90179.0|0|89401.0|0|846.0|0|0.0|100
0|2022-01-11|90179.0|0|89401.0|0|846.0|0|0.0|100
0|2022-01-12|90179.0|0|89401.0|0|1649.0|0|0.0|100
0|2022-01-13|90179.0|0|89401.0|0|1649.0|0|0.0|100
0|2022-01-14|90179.0|0|96863.0|0|1649.0|0|0.0|100
0|2022-01-15|97641.0|0|96863.0|0|1649.0|0|0.0|100
0|2022-01-16|97641.0|0|96863.0|0|1649.0|0|0.0|100
0|2022-01-17|97641.0|0|0.0|100|1649.0|0|0.0|100
