|dates|Imperial_California_UnitedStates.BLS_EmployedPopulation.data|Imperial_California_UnitedStates.BLS_EmployedPopulation.missing|Imperial_California_UnitedStates.BLS_UnemployedPopulation.data|Imperial_California_UnitedStates.BLS_UnemployedPopulation.missing|Imperial_California_UnitedStates.BLS_UnemploymentRate.data|Imperial_California_UnitedStates.BLS_UnemploymentRate.missing|Imperial_California_UnitedStates.BLS_LaborForcePopulation.data|Imperial_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-26|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2021-12-27|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2021-12-28|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2021-12-29|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2021-12-30|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2021-12-31|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-01|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-02|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-03|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-04|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-05|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-06|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-07|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-08|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-09|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-10|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-11|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-12|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-13|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-14|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-15|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-16|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
0|2022-01-17|56117.0|0|10585.0|0|15.869089382627207|0|66702.0|0
