|dates|Wayne_Michigan_UnitedStates.JHU_ConfirmedCases.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Wayne_Michigan_UnitedStates.NYT_ConfirmedCases.data|Wayne_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Wayne_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-19|251556.0|0|251613.0|0|6245.0|0|0.0|100
0|2021-12-20|255129.0|0|255186.0|0|6262.0|0|0.0|100
0|2021-12-21|255129.0|0|255186.0|0|6262.0|0|0.0|100
0|2021-12-22|258939.0|0|258996.0|0|6354.0|0|0.0|100
0|2021-12-23|258939.0|0|258996.0|0|6354.0|0|0.0|100
0|2021-12-24|258939.0|0|258996.0|0|6354.0|0|0.0|100
0|2021-12-25|258939.0|0|258996.0|0|6354.0|0|0.0|100
0|2021-12-26|258939.0|0|258996.0|0|6354.0|0|0.0|100
0|2021-12-27|268807.0|0|268864.0|0|6410.0|0|0.0|100
0|2021-12-28|268807.0|0|268864.0|0|6410.0|0|0.0|100
0|2021-12-29|277665.0|0|277722.0|0|6482.0|0|0.0|100
0|2021-12-30|277665.0|0|277722.0|0|6482.0|0|0.0|100
0|2021-12-31|277665.0|0|277722.0|0|6482.0|0|0.0|100
0|2022-01-01|277665.0|0|277722.0|0|6482.0|0|0.0|100
0|2022-01-02|277665.0|0|277722.0|0|6482.0|0|0.0|100
0|2022-01-03|294630.0|0|294687.0|0|6532.0|0|0.0|100
0|2022-01-04|294630.0|0|294687.0|0|6532.0|0|0.0|100
0|2022-01-05|301704.0|0|301761.0|0|6579.0|0|0.0|100
0|2022-01-06|301704.0|0|301761.0|0|6579.0|0|0.0|100
0|2022-01-07|310887.0|0|310944.0|0|6659.0|0|0.0|100
0|2022-01-08|310887.0|0|310944.0|0|6659.0|0|0.0|100
0|2022-01-09|310887.0|0|310944.0|0|6659.0|0|0.0|100
0|2022-01-10|319731.0|0|319788.0|0|6670.0|0|0.0|100
0|2022-01-11|319731.0|0|319788.0|0|6670.0|0|0.0|100
0|2022-01-12|325426.0|0|325483.0|0|6732.0|0|0.0|100
0|2022-01-13|325426.0|0|325483.0|0|6732.0|0|0.0|100
0|2022-01-14|335961.0|0|336018.0|0|6791.0|0|0.0|100
0|2022-01-15|335961.0|0|336018.0|0|6791.0|0|0.0|100
0|2022-01-16|335961.0|0|336018.0|0|6791.0|0|0.0|100
0|2022-01-17|335961.0|0|0.0|100|6791.0|0|0.0|100
