|dates|Tolland_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Tolland_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Tolland_Connecticut_UnitedStates.NYT_ConfirmedCases.data|Tolland_Connecticut_UnitedStates.NYT_ConfirmedCases.missing|Tolland_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Tolland_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Tolland_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Tolland_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-07|16125.0|0|16125.0|0|219.0|0|0.0|100
0|2022-01-08|16125.0|0|16125.0|0|219.0|0|0.0|100
0|2022-01-09|16125.0|0|16125.0|0|219.0|0|0.0|100
0|2022-01-10|16614.0|0|16614.0|0|219.0|0|0.0|100
0|2022-01-11|16761.0|0|16761.0|0|219.0|0|0.0|100
0|2022-01-12|16984.0|0|16984.0|0|219.0|0|0.0|100
0|2022-01-13|16984.0|0|17171.0|0|219.0|0|0.0|100
0|2022-01-14|17342.0|0|17342.0|0|229.0|0|0.0|100
0|2022-01-15|17342.0|0|17342.0|0|229.0|0|0.0|100
0|2022-01-16|17342.0|0|17342.0|0|229.0|0|0.0|100
0|2022-01-17|17747.0|0|0.0|100|229.0|0|0.0|100
