|dates|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Natchitoches_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Natchitoches_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Natchitoches_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-04|7453.0|0|7453.0|0|140.0|0|0.0|100
0|2022-01-05|7477.0|0|7477.0|0|140.0|0|0.0|100
0|2022-01-06|7615.0|0|7615.0|0|142.0|0|0.0|100
0|2022-01-07|7812.0|0|7812.0|0|142.0|0|0.0|100
0|2022-01-08|7812.0|0|7812.0|0|142.0|0|0.0|100
0|2022-01-09|7812.0|0|7812.0|0|142.0|0|0.0|100
0|2022-01-10|8121.0|0|8121.0|0|142.0|0|0.0|100
0|2022-01-11|8164.0|0|8164.0|0|142.0|0|0.0|100
0|2022-01-12|8164.0|0|8164.0|0|142.0|0|0.0|100
0|2022-01-13|8164.0|0|8164.0|0|142.0|0|0.0|100
0|2022-01-14|8325.0|0|8325.0|0|142.0|0|0.0|100
0|2022-01-15|8325.0|0|8325.0|0|142.0|0|0.0|100
0|2022-01-16|8325.0|0|8325.0|0|142.0|0|0.0|100
0|2022-01-17|8325.0|0|0.0|100|142.0|0|0.0|100
