|dates|Sangamon_Illinois_UnitedStates.BLS_EmployedPopulation.data|Sangamon_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Sangamon_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Sangamon_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Sangamon_Illinois_UnitedStates.BLS_UnemploymentRate.data|Sangamon_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Sangamon_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Sangamon_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-22|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-23|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-24|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-25|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-26|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-27|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-28|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-29|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-30|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2021-12-31|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-01|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-02|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-03|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-04|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-05|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-06|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-07|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-08|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-09|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-10|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-11|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-12|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-13|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-14|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-15|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-16|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
0|2022-01-17|89378.0|0|4837.0|0|5.134002016664013|0|94215.0|0
