|dates|Uintah_Utah_UnitedStates.JHU_ConfirmedCases.data|Uintah_Utah_UnitedStates.JHU_ConfirmedCases.missing|Uintah_Utah_UnitedStates.NYT_ConfirmedCases.data|Uintah_Utah_UnitedStates.NYT_ConfirmedCases.missing|Uintah_Utah_UnitedStates.JHU_ConfirmedDeaths.data|Uintah_Utah_UnitedStates.JHU_ConfirmedDeaths.missing|Uintah_Utah_UnitedStates.JHU_ConfirmedRecoveries.data|Uintah_Utah_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-30|6.0|0|5501.0|0|0.0|0|0.0|100
0|2021-12-01|6.0|0|5501.0|0|0.0|0|0.0|100
0|2021-12-02|6.0|0|5530.0|0|0.0|0|0.0|100
0|2021-12-03|6.0|0|5537.0|0|0.0|0|0.0|100
0|2021-12-04|6.0|0|5537.0|0|0.0|0|0.0|100
0|2021-12-05|6.0|0|5537.0|0|0.0|0|0.0|100
0|2021-12-06|6.0|0|5537.0|0|0.0|0|0.0|100
0|2021-12-07|6.0|0|5568.0|0|0.0|0|0.0|100
0|2021-12-08|6.0|0|5577.0|0|0.0|0|0.0|100
0|2021-12-09|6.0|0|5585.0|0|0.0|0|0.0|100
0|2021-12-10|6.0|0|5596.0|0|0.0|0|0.0|100
0|2021-12-11|6.0|0|5596.0|0|0.0|0|0.0|100
0|2021-12-12|6.0|0|5596.0|0|0.0|0|0.0|100
0|2021-12-13|6.0|0|5610.0|0|0.0|0|0.0|100
0|2021-12-14|6.0|0|5616.0|0|0.0|0|0.0|100
0|2021-12-15|6.0|0|5626.0|0|0.0|0|0.0|100
0|2021-12-16|6.0|0|5635.0|0|0.0|0|0.0|100
0|2021-12-17|6.0|0|5644.0|0|0.0|0|0.0|100
0|2021-12-18|6.0|0|5644.0|0|0.0|0|0.0|100
0|2021-12-19|6.0|0|5644.0|0|0.0|0|0.0|100
0|2021-12-20|6.0|0|5654.0|0|0.0|0|0.0|100
0|2021-12-21|6.0|0|5659.0|0|0.0|0|0.0|100
0|2021-12-22|6.0|0|5663.0|0|0.0|0|0.0|100
0|2021-12-23|6.0|0|5678.0|0|0.0|0|0.0|100
0|2021-12-24|6.0|0|5678.0|0|0.0|0|0.0|100
0|2021-12-25|6.0|0|5678.0|0|0.0|0|0.0|100
0|2021-12-26|6.0|0|5678.0|0|0.0|0|0.0|100
0|2021-12-27|6.0|0|5693.0|0|0.0|0|0.0|100
0|2021-12-28|6.0|0|5697.0|0|0.0|0|0.0|100
0|2021-12-29|6.0|0|5710.0|0|0.0|0|0.0|100
0|2021-12-30|6.0|0|5710.0|0|0.0|0|0.0|100
0|2021-12-31|6.0|0|5721.0|0|0.0|0|0.0|100
0|2022-01-01|6.0|0|5721.0|0|0.0|0|0.0|100
0|2022-01-02|6.0|0|5721.0|0|0.0|0|0.0|100
0|2022-01-03|6.0|0|5747.0|0|0.0|0|0.0|100
0|2022-01-04|6.0|0|5748.0|0|0.0|0|0.0|100
0|2022-01-05|6.0|0|5748.0|0|0.0|0|0.0|100
0|2022-01-06|6.0|0|5832.0|0|0.0|0|0.0|100
0|2022-01-07|6.0|0|5847.0|0|0.0|0|0.0|100
0|2022-01-08|6.0|0|5847.0|0|0.0|0|0.0|100
0|2022-01-09|6.0|0|5847.0|0|0.0|0|0.0|100
0|2022-01-10|6.0|0|5847.0|0|0.0|0|0.0|100
0|2022-01-11|6.0|0|5925.0|0|0.0|0|0.0|100
0|2022-01-12|6.0|0|5925.0|0|0.0|0|0.0|100
0|2022-01-13|6.0|0|6148.0|0|0.0|0|0.0|100
0|2022-01-14|6.0|0|6237.0|0|0.0|0|0.0|100
0|2022-01-15|6.0|0|6237.0|0|0.0|0|0.0|100
0|2022-01-16|6.0|0|6237.0|0|0.0|0|0.0|100
0|2022-01-17|6.0|0|0.0|100|0.0|0|0.0|100
