|dates|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitationTotal.data|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitationTotal.missing|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitation.data|Spartanburg_SouthCarolina_UnitedStates.AveragePrecipitation.missing|Spartanburg_SouthCarolina_UnitedStates.AverageWindDirection.data|Spartanburg_SouthCarolina_UnitedStates.AverageWindDirection.missing|Spartanburg_SouthCarolina_UnitedStates.AverageWindSpeed.data|Spartanburg_SouthCarolina_UnitedStates.AverageWindSpeed.missing
0|2021-12-24|0.0|0|0.0|0|127.60416666666667|0|4.739583333333333|0
0|2021-12-25|0.0|0|0.0|0|231.71875|0|12.151041666666666|0
0|2021-12-26|0.0|0|0.0|0|49.791666666666664|0|1.2864583333333333|0
0|2021-12-27|0.0|0|0.0|0|128.33333333333334|0|5.333333333333333|0
0|2021-12-28|0.0|0|0.0|0|68.64583333333333|0|2.4791666666666665|0
0|2021-12-29|0.0|0|0.0053125|0|125.0|0|3.1979166666666665|0
0|2021-12-30|0.0|0|0.012916666666666668|0|92.8125|0|2.6770833333333335|0
0|2021-12-31|0.0|0|0.005729166666666667|0|23.697916666666668|0|0.546875|0
0|2022-01-01|0.0|0|0.045625000000000006|0|46.979166666666664|0|1.78125|0
0|2022-01-02|0.0|0|0.018958333333333337|0|140.9375|0|5.6875|0
0|2022-01-03|0.0|0|0.0790625|0|198.22916666666666|0|7.479166666666667|0
0|2022-01-04|0.0|0|0.0|0|2.2916666666666665|0|0.11458333333333333|0
0|2022-01-05|0.0|0|0.0|0|106.04166666666667|0|4.072916666666667|0
0|2022-01-06|0.0|0|0.0|0|50.260416666666664|0|1.53125|0
0|2022-01-07|0.0|0|0.0|0|124.16666666666667|0|3.59375|0
0|2022-01-08|0.0|0|0.0|0|1.7708333333333333|0|0.1875|0
0|2022-01-09|0.0|0|0.012395833333333335|0|66.5625|0|1.4791666666666667|0
0|2022-01-10|0.0|0|0.0|0|204.84375|0|6.317708333333333|0
0|2022-01-11|0.0|0|0.0|0|54.010416666666664|0|1.8489583333333333|0
0|2022-01-12|0.0|0|0.0|0|65.0|0|2.0729166666666665|0
0|2022-01-13|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-14|0.0|0|0.0|0|36.614583333333336|0|0.6875|0
0|2022-01-15|0.0|0|0.0|0|25.520833333333332|0|1.9583333333333333|0
0|2022-01-16|0.0|0|0.0|0|69.32291666666667|0|9.635416666666666|0
0|2022-01-17|0.0|0|0.011041666666666667|0|227.91666666666666|0|7.822916666666667|0
