|dates|NewHanover_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|NewHanover_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|NewHanover_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|NewHanover_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|NewHanover_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|NewHanover_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|NewHanover_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|NewHanover_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-29|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-11-30|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-01|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-02|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-03|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-04|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-05|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-06|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-07|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-08|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-09|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-10|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-11|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-12|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-13|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-14|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-15|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-16|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-17|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-18|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-19|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-20|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-21|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-22|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-23|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-24|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-25|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-26|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-27|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-28|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-29|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-30|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2021-12-31|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-01|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-02|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-03|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-04|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-05|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-06|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-07|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-08|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-09|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-10|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-11|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-12|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-13|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-14|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-15|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-16|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
0|2022-01-17|117275.0|0|4932.0|0|4.0357753647499734|0|122207.0|0
