|dates|LasPiedras_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|LasPiedras_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|LasPiedras_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|LasPiedras_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|LasPiedras_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|LasPiedras_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-08|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-09|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-10|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-11|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-12|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-13|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-14|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-15|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-16|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-17|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-18|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-19|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-20|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-21|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-22|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-23|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-24|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-25|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-26|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-27|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-28|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-29|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-30|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2020-12-31|9583.0|0|1115.0|0|10.422508880164516|0|10698.0|0
0|2021-01-01|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-02|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-03|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-04|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-05|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-06|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-07|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-08|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-09|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-10|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-11|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-12|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-13|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-14|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-15|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-16|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-17|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-18|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-19|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-20|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-21|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-22|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-23|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-24|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-25|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-26|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-27|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-28|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-29|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-30|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-01-31|9720.0|0|955.0|0|8.946135831381733|0|10675.0|0
0|2021-02-01|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-02|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-03|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-04|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-05|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-06|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-07|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-08|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-09|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-10|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-11|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-12|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-13|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-14|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-15|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-16|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-17|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-18|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-19|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-20|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-21|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-22|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-23|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-24|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-25|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-26|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-27|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-02-28|9944.0|0|811.0|0|7.5406787540678755|0|10755.0|0
0|2021-03-01|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-02|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-03|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-04|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-05|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-06|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-07|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-08|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-09|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-10|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-11|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-12|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-13|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-14|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-15|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-16|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-17|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-18|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-19|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-20|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-21|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-22|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-23|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-24|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-25|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-26|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-27|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-28|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-29|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-30|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-03-31|10202.0|0|781.0|0|7.11098971137212|0|10983.0|0
0|2021-04-01|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-02|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-03|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-04|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-05|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-06|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-07|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-08|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-09|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-10|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-11|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-12|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-13|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-14|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-15|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-16|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-17|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-18|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-19|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-20|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-21|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-22|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-23|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-24|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-25|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-26|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-27|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-28|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-29|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-04-30|10397.0|0|730.0|0|6.560618315808394|0|11127.0|0
0|2021-05-01|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-02|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-03|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-04|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-05|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-06|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-07|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-08|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-09|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-10|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-11|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-12|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-13|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-14|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-15|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-16|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-17|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-18|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-19|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-20|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-21|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-22|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-23|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-24|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-25|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-26|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-27|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-28|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-29|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-30|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-05-31|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-01|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-02|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-03|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-04|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-05|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-06|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-07|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-08|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-09|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-10|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-11|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-12|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-13|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-14|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-15|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-16|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-17|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-18|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-19|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-20|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-21|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-22|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-23|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-24|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-25|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-26|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-27|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-28|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-29|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-06-30|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-01|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-02|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-03|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-04|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-05|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-06|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-07|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-08|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-09|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-10|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-11|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-12|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-13|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-14|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-15|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-16|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-17|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-18|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-19|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-20|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-21|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-22|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-23|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-24|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-25|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-26|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-27|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-28|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-29|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-30|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-07-31|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-01|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-02|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-03|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-04|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-05|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-06|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-07|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-08|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-09|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-10|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-11|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-12|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-13|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-14|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-15|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-16|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-17|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-18|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-19|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-20|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-21|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-22|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-23|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-24|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-25|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-26|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-27|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-28|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-29|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-30|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-08-31|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-01|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-02|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-03|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-04|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-05|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-06|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-07|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-08|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-09|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-10|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-11|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-12|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-13|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-14|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-15|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-16|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-17|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-18|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-19|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-20|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-21|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-22|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-23|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-24|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-25|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-26|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-27|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-28|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-29|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-09-30|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-01|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-02|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-03|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-04|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-05|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-06|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-07|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-08|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-09|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-10|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-11|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-12|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-13|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-14|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-15|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-16|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-17|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-18|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-19|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-20|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-21|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-22|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-23|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-24|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-25|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-26|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-27|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-28|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-29|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-30|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-10-31|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-01|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-02|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-03|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-04|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-05|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-06|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-07|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-08|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-09|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-10|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-11|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-12|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-13|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-14|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-15|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-16|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-17|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-18|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-19|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-20|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
0|2021-11-21|10325.0|0|837.0|0|7.498656154810965|0|11162.0|0
