|dates|Hillsborough_Florida_UnitedStates.BLS_EmployedPopulation.data|Hillsborough_Florida_UnitedStates.BLS_EmployedPopulation.missing|Hillsborough_Florida_UnitedStates.BLS_UnemployedPopulation.data|Hillsborough_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Hillsborough_Florida_UnitedStates.BLS_UnemploymentRate.data|Hillsborough_Florida_UnitedStates.BLS_UnemploymentRate.missing|Hillsborough_Florida_UnitedStates.BLS_LaborForcePopulation.data|Hillsborough_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-13|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-14|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-15|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-16|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-17|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-18|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-19|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-20|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-21|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-22|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-23|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-24|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-25|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-26|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-27|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-28|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-29|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-30|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2021-12-31|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-01|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-02|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-03|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-04|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-05|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-06|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-07|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-08|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-09|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-10|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-11|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-12|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-13|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-14|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-15|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-16|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
0|2022-01-17|751982.0|0|36218.0|0|4.595026642984014|0|788200.0|0
