|dates|LasMarias_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|LasMarias_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|LasMarias_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|LasMarias_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|LasMarias_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|LasMarias_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|LasMarias_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|LasMarias_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-27|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-28|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-29|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-11-30|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-01|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-02|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-03|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-04|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-05|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-06|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-07|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-08|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-09|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-10|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-11|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-12|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-13|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-14|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-15|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-16|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-17|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-18|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-19|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-20|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-21|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-22|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-23|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-24|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-25|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-26|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-27|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-28|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-29|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-30|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2021-12-31|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-01|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-02|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-03|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-04|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-05|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-06|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-07|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-08|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-09|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-10|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-11|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-12|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-13|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-14|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-15|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-16|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
0|2022-01-17|2418.0|0|356.0|0|12.833453496755588|0|2774.0|0
