|dates|Sonoma_California_UnitedStates.BLS_EmployedPopulation.data|Sonoma_California_UnitedStates.BLS_EmployedPopulation.missing|Sonoma_California_UnitedStates.BLS_UnemployedPopulation.data|Sonoma_California_UnitedStates.BLS_UnemployedPopulation.missing|Sonoma_California_UnitedStates.BLS_UnemploymentRate.data|Sonoma_California_UnitedStates.BLS_UnemploymentRate.missing|Sonoma_California_UnitedStates.BLS_LaborForcePopulation.data|Sonoma_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-28|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-11-29|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-11-30|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-01|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-02|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-03|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-04|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-05|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-06|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-07|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-08|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-09|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-10|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-11|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-12|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-13|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-14|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-15|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-16|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-17|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-18|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-19|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-20|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-21|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-22|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-23|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-24|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-25|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-26|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-27|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-28|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-29|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-30|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2021-12-31|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-01|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-02|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-03|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-04|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-05|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-06|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-07|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-08|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-09|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-10|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-11|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-12|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-13|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-14|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-15|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-16|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
0|2022-01-17|229658.0|0|12831.0|0|5.291374041709108|0|242489.0|0
