|dates|LaSalle_Illinois_UnitedStates.BLS_EmployedPopulation.data|LaSalle_Illinois_UnitedStates.BLS_EmployedPopulation.missing|LaSalle_Illinois_UnitedStates.BLS_UnemployedPopulation.data|LaSalle_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|LaSalle_Illinois_UnitedStates.BLS_UnemploymentRate.data|LaSalle_Illinois_UnitedStates.BLS_UnemploymentRate.missing|LaSalle_Illinois_UnitedStates.BLS_LaborForcePopulation.data|LaSalle_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-14|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-15|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-16|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-17|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-18|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-19|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-20|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-21|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-22|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-23|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-24|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-25|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-26|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-27|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-28|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-29|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-30|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2021-12-31|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-01|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-02|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-03|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-04|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-05|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-06|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-07|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-08|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-09|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-10|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-11|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-12|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-13|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-14|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-15|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-16|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
0|2022-01-17|47663.0|0|2707.0|0|5.374230692872742|0|50370.0|0
