|dates|Lemhi_Idaho_UnitedStates.BLS_EmployedPopulation.data|Lemhi_Idaho_UnitedStates.BLS_EmployedPopulation.missing|Lemhi_Idaho_UnitedStates.BLS_UnemployedPopulation.data|Lemhi_Idaho_UnitedStates.BLS_UnemployedPopulation.missing|Lemhi_Idaho_UnitedStates.BLS_UnemploymentRate.data|Lemhi_Idaho_UnitedStates.BLS_UnemploymentRate.missing|Lemhi_Idaho_UnitedStates.BLS_LaborForcePopulation.data|Lemhi_Idaho_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-29|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2021-12-30|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2021-12-31|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-01|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-02|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-03|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-04|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-05|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-06|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-07|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-08|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-09|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-10|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-11|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-12|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-13|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-14|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-15|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-16|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
0|2022-01-17|3531.0|0|157.0|0|4.25704989154013|0|3688.0|0
