|dates|Keweenaw_Michigan_UnitedStates.BLS_EmployedPopulation.data|Keweenaw_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Keweenaw_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Keweenaw_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Keweenaw_Michigan_UnitedStates.BLS_UnemploymentRate.data|Keweenaw_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Keweenaw_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Keweenaw_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-12|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-13|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-14|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-15|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-16|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-17|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-18|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-19|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-20|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-21|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-22|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-23|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-24|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-25|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-26|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-27|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-28|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-29|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-11-30|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-01|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-02|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-03|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-04|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-05|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-06|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-07|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-08|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-09|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-10|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-11|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-12|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-13|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-14|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-15|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-16|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-17|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-18|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-19|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-20|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-21|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-22|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-23|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-24|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-25|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-26|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-27|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-28|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-29|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-30|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2021-12-31|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-01|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-02|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-03|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-04|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-05|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-06|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-07|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-08|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-09|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-10|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-11|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-12|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-13|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-14|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-15|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-16|804.0|0|64.0|0|7.373271889400922|0|868.0|0
0|2022-01-17|804.0|0|64.0|0|7.373271889400922|0|868.0|0
