|dates|Ector_Texas_UnitedStates.BLS_EmployedPopulation.data|Ector_Texas_UnitedStates.BLS_EmployedPopulation.missing|Ector_Texas_UnitedStates.BLS_UnemployedPopulation.data|Ector_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Ector_Texas_UnitedStates.BLS_UnemploymentRate.data|Ector_Texas_UnitedStates.BLS_UnemploymentRate.missing|Ector_Texas_UnitedStates.BLS_LaborForcePopulation.data|Ector_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-26|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-11-27|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-11-28|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-11-29|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-11-30|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-01|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-02|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-03|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-04|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-05|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-06|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-07|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-08|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-09|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-10|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-11|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-12|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-13|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-14|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-15|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-16|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-17|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-18|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-19|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-20|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-21|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-22|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-23|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-24|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-25|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-26|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-27|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-28|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-29|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-30|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2021-12-31|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-01|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-02|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-03|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-04|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-05|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-06|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-07|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-08|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-09|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-10|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-11|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-12|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-13|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-14|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-15|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-16|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
0|2022-01-17|71066.0|0|7085.0|0|9.065782907448401|0|78151.0|0
