|dates|Alexandria_Virginia_UnitedStates.BLS_EmployedPopulation.data|Alexandria_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Alexandria_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Alexandria_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Alexandria_Virginia_UnitedStates.BLS_UnemploymentRate.data|Alexandria_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Alexandria_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Alexandria_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-13|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-14|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-15|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-16|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-17|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-18|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-19|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-20|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-21|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-22|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-23|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-24|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-25|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-26|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-27|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-28|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-29|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-11-30|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-01|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-02|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-03|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-04|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-05|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-06|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-07|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-08|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-09|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-10|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-11|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-12|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-13|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-14|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-15|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-16|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-17|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-18|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-19|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-20|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-21|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-22|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-23|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-24|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-25|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-26|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-27|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-28|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-29|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-30|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2021-12-31|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-01|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-02|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-03|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-04|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-05|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-06|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-07|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-08|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-09|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-10|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-11|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-12|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-13|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-14|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-15|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-16|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
0|2022-01-17|94436.0|0|3814.0|0|3.8819338422391856|0|98250.0|0
