|dates|Laurel_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Laurel_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Laurel_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Laurel_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Laurel_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Laurel_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Laurel_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Laurel_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-07|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-08|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-09|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-10|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-11|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-12|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-13|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-14|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-15|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-16|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-17|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-18|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-19|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-20|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-21|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-22|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-23|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-24|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-25|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-26|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-27|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-28|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-29|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-30|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2021-12-31|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-01|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-02|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-03|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-04|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-05|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-06|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-07|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-08|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-09|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-10|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-11|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-12|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-13|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-14|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-15|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-16|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
0|2022-01-17|23447.0|0|951.0|0|3.8978604803672434|0|24398.0|0
