|dates|Plymouth_Massachusetts_UnitedStates.AveragePrecipitationTotal.data|Plymouth_Massachusetts_UnitedStates.AveragePrecipitationTotal.missing|Plymouth_Massachusetts_UnitedStates.AveragePrecipitation.data|Plymouth_Massachusetts_UnitedStates.AveragePrecipitation.missing|Plymouth_Massachusetts_UnitedStates.AverageWindDirection.data|Plymouth_Massachusetts_UnitedStates.AverageWindDirection.missing|Plymouth_Massachusetts_UnitedStates.AverageWindSpeed.data|Plymouth_Massachusetts_UnitedStates.AverageWindSpeed.missing
0|2021-11-06|0.0|0|0.0|0|78.33333333333333|0|1.75|0
0|2021-11-07|0.0|0|0.0|0|29.583333333333332|0|1.2083333333333333|0
0|2021-11-08|0.0|0|0.0|0|75.29166666666667|0|5.375|0
0|2021-11-09|0.0|0|0.0|0|101.02083333333333|0|2.8125|0
0|2021-11-10|0.0|0|0.0|0|167.08333333333334|0|4.291666666666667|0
0|2021-11-11|0.0|0|0.0|0|64.16666666666667|0|3.2916666666666665|0
0|2021-11-12|0.0|0|0.04641666666666667|0|172.68055555555554|0|11.38402777777778|0
0|2021-11-13|0.010416666666666666|0|0.009583333333333334|0|117.67361111111113|0|7.1631944444444455|0
0|2021-11-14|0.011250000000000001|0|0.0|0|182.5|0|7.416666666666667|0
0|2021-11-15|0.004166666666666667|0|0.0031249999999999997|0|254.79166666666666|0|9.979166666666666|0
0|2021-11-16|0.0|0|0.0|0|265.0|0|10.708333333333334|0
0|2021-11-17|0.0|0|0.0|0|150.83333333333334|0|3.875|0
0|2021-11-18|0.0|0|0.0|0|199.58333333333334|0|11.166666666666666|0
0|2021-11-19|0.008749999999999999|0|0.0075|0|291.18055555555554|0|10.354166666666666|0
0|2021-11-20|0.0|0|0.0|0|133.33333333333334|0|3.2916666666666665|0
0|2021-11-21|0.0|0|0.0|0|112.70833333333333|0|4.166666666666667|0
0|2021-11-22|0.0|0|0.0033333333333333327|0|250.83333333333334|0|10.083333333333334|0
0|2021-11-23|0.0033333333333333335|0|0.0|0|319.5833333333333|0|11.541666666666666|0
0|2021-11-24|0.0|0|0.0|0|238.33333333333334|0|8.416666666666666|0
0|2021-11-25|0.0|0|0.0|0|152.5|0|4.0|0
0|2021-11-26|0.00125|0|0.007986111111111112|0|253.33333333333334|0|8.902777777777777|0
0|2021-11-27|0.007083333333333334|0|0.0|0|273.3333333333333|0|14.416666666666666|0
0|2021-11-28|0.0|0|0.0|0|163.33333333333334|0|5.75|0
0|2021-11-29|0.0|0|0.0|0|265.0|0|6.666666666666667|0
0|2021-11-30|0.0|0|0.0|0|248.54166666666666|0|7.645833333333333|0
0|2021-12-01|0.0|0|0.0|0|139.16666666666666|0|5.041666666666667|0
0|2021-12-02|0.0|0|0.0|0|165.41666666666666|0|8.875|0
0|2021-12-03|0.0|0|0.0|0|252.91666666666666|0|11.541666666666666|0
0|2021-12-04|0.0|0|0.0|0|205.41666666666666|0|5.125|0
0|2021-12-05|0.0|0|0.0|0|182.91666666666666|0|4.666666666666667|0
0|2021-12-06|0.000625|0|0.0062499999999999995|0|176.66666666666666|0|14.534722222222221|0
0|2021-12-07|0.005833333333333334|0|0.0004166666666666667|0|192.91666666666666|0|7.875|0
0|2021-12-08|0.0|0|0.005416666666666667|0|182.25694444444443|0|5.5868055555555545|0
0|2021-12-09|0.008749999999999999|0|0.0011111111111111111|0|227.43055555555554|0|5.861111111111111|0
0|2021-12-10|0.0|0|0.0|0|35.38194444444444|0|1.53125|0
0|2021-12-11|0.0|0|0.003263888888888889|0|152.56944444444443|0|14.722222222222223|0
0|2021-12-12|0.006666666666666667|0|0.001875|0|261.11111111111114|0|12.118055555555555|0
0|2021-12-13|0.0|0|0.0|0|149.58333333333334|0|7.25|0
0|2021-12-14|0.0|0|0.0|0|204.58333333333334|0|5.020833333333333|0
0|2021-12-15|0.0|0|0.0004166666666666667|0|90.83333333333333|0|4.25|0
0|2021-12-16|0.010833333333333334|0|0.007361111111111111|0|209.9652777777778|0|12.795138888888891|0
0|2021-12-17|0.0|0|0.0|0|245.83333333333334|0|12.416666666666666|0
0|2021-12-18|0.0|0|0.002916666666666667|0|135.24305555555557|0|3.2152777777777772|0
0|2021-12-19|0.002361111111111111|0|0.0043749999999999995|0|322.7083333333333|0|12.027777777777777|0
0|2021-12-20|0.0008333333333333334|0|0.0|0|244.58333333333334|0|7.458333333333333|0
0|2021-12-21|0.0|0|0.0|0|141.66666666666666|0|5.25|0
0|2021-12-22|0.0|0|0.0008333333333333334|0|187.39583333333334|0|7.71875|0
0|2021-12-23|0.00125|0|0.0|0|274.5833333333333|0|8.291666666666666|0
0|2021-12-24|0.0|0|0.0|0|108.68055555555554|0|1.9097222222222223|0
0|2021-12-25|0.0|0|0.011562499999999998|0|126.21527777777777|0|3.048611111111111|0
0|2021-12-26|0.010833333333333334|0|0.006666666666666667|0|315.76388888888886|0|11.1875|0
0|2021-12-27|0.0|0|0.0|0|184.72222222222226|0|4.152777777777778|0
0|2021-12-28|0.0004166666666666667|0|0.0020833333333333333|0|158.95833333333334|0|3.6805555555555554|0
0|2021-12-29|0.00125|0|0.0|0|115.10416666666667|0|2.1458333333333335|0
0|2021-12-30|0.0|0|0.0014583333333333334|0|51.38888888888889|0|1.2083333333333333|0
0|2021-12-31|0.0005|0|0.0002777777777777778|0|42.291666666666664|0|0.704861111111111|0
0|2022-01-01|0.0004166666666666667|0|0.003715277777777778|0|73.85416666666667|0|2.859027777777778|0
0|2022-01-02|0.0|0|0.017666666666666674|0|314.5555555555556|0|3.5041666666666664|0
0|2022-01-03|0.0|0|0.001875|0|233.68055555555554|0|12.368055555555557|0
0|2022-01-04|0.0|0|0.0|0|231.45833333333334|0|6.0|0
0|2022-01-05|0.0|0|0.020003472222222225|0|164.42013888888889|0|9.041666666666666|0
0|2022-01-06|0.029166666666666664|0|0.0|0|224.47916666666666|0|6.885416666666667|0
0|2022-01-07|0.003541666666666667|0|0.013680555555555559|0|218.90873015873015|0|9.668948412698414|0
0|2022-01-08|0.009166666666666667|0|0.0|0|197.5|0|6.041666666666667|0
0|2022-01-09|0.0|0|0.0034374999999999996|0|186.80555555555554|0|13.177083333333334|0
0|2022-01-10|0.004166666666666667|0|0.0|0|293.75|0|10.458333333333334|0
0|2022-01-11|0.0|0|0.0|0|250.83333333333334|0|9.333333333333334|0
0|2022-01-12|0.0|0|0.0|0|164.16666666666666|0|10.083333333333334|0
0|2022-01-13|0.0|0|0.0|0|73.02083333333333|0|1.9895833333333333|0
0|2022-01-14|0.0|0|0.0029166666666666664|0|179.30555555555554|0|16.302083333333332|0
0|2022-01-15|0.00375|0|0.0|0|315.8333333333333|0|13.208333333333334|0
0|2022-01-16|0.0|0|0.0|0|124.16666666666667|0|4.625|0
0|2022-01-17|0.03125|0|0.04125|0|169.79166666666666|0|19.180555555555554|0
