|dates|Swain_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Swain_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Swain_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Swain_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Swain_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Swain_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Swain_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Swain_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-15|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-16|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-17|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-18|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-19|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-20|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-21|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-22|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-23|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-24|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-25|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-26|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-27|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-28|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-29|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-11-30|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-01|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-02|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-03|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-04|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-05|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-06|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-07|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-08|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-09|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-10|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-11|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-12|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-13|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-14|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-15|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-16|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-17|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-18|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-19|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-20|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-21|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-22|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-23|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-24|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-25|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-26|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-27|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-28|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-29|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-30|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2021-12-31|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-01|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-02|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-03|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-04|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-05|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-06|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-07|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-08|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-09|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-10|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-11|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-12|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-13|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-14|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-15|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-16|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
0|2022-01-17|6488.0|0|291.0|0|4.29266853518218|0|6779.0|0
