|dates|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedCases.data|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|DeSoto_Mississippi_UnitedStates.NYT_ConfirmedCases.data|DeSoto_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|DeSoto_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2022-01-06|38524.0|0|38524.0|0|447.0|0|0.0|100
0|2022-01-07|38899.0|0|38899.0|0|448.0|0|0.0|100
0|2022-01-08|38899.0|0|38899.0|0|448.0|0|0.0|100
0|2022-01-09|38899.0|0|38899.0|0|448.0|0|0.0|100
0|2022-01-10|38899.0|0|39429.0|0|448.0|0|0.0|100
0|2022-01-11|40219.0|0|40219.0|0|451.0|0|0.0|100
0|2022-01-12|40219.0|0|40400.0|0|451.0|0|0.0|100
0|2022-01-13|40219.0|0|40994.0|0|451.0|0|0.0|100
0|2022-01-14|41451.0|0|41451.0|0|463.0|0|0.0|100
0|2022-01-15|41451.0|0|41451.0|0|463.0|0|0.0|100
0|2022-01-16|41451.0|0|41451.0|0|463.0|0|0.0|100
0|2022-01-17|41451.0|0|0.0|100|463.0|0|0.0|100
