|dates|Hardin_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Hardin_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Hardin_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Hardin_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Hardin_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Hardin_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Hardin_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Hardin_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-11-26|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-11-27|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-11-28|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-11-29|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-11-30|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-01|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-02|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-03|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-04|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-05|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-06|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-07|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-08|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-09|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-10|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-11|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-12|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-13|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-14|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-15|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-16|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-17|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-18|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-19|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-20|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-21|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-22|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-23|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-24|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-25|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-26|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-27|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-28|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-29|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-30|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2021-12-31|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-01|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-02|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-03|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-04|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-05|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-06|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-07|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-08|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-09|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-10|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-11|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-12|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-13|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-14|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-15|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-16|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
0|2022-01-17|44271.0|0|1795.0|0|3.896583163287457|0|46066.0|0
