|dates|Oneida_NewYork_UnitedStates.JHU_ConfirmedCases.data|Oneida_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Oneida_NewYork_UnitedStates.NYT_ConfirmedCases.data|Oneida_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Oneida_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Oneida_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Oneida_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Oneida_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-23|37358.0|0|37358.0|0|686.0|0|0.0|100
0|2021-12-24|37560.0|0|37560.0|0|686.0|0|0.0|100
0|2021-12-25|37560.0|0|37560.0|0|686.0|0|0.0|100
0|2021-12-26|37742.0|0|37742.0|0|690.0|0|0.0|100
0|2021-12-27|37770.0|0|37770.0|0|695.0|0|0.0|100
0|2021-12-28|37851.0|0|37851.0|0|697.0|0|0.0|100
0|2021-12-29|38412.0|0|38412.0|0|697.0|0|0.0|100
0|2021-12-30|38828.0|0|38828.0|0|697.0|0|0.0|100
0|2021-12-31|39190.0|0|39190.0|0|701.0|0|0.0|100
0|2022-01-01|39190.0|0|39750.0|0|702.0|0|0.0|100
0|2022-01-02|39190.0|0|39998.0|0|704.0|0|0.0|100
0|2022-01-03|40185.0|0|40185.0|0|706.0|0|0.0|100
0|2022-01-04|40523.0|0|40523.0|0|707.0|0|0.0|100
0|2022-01-05|41089.0|0|41089.0|0|707.0|0|0.0|100
0|2022-01-06|41715.0|0|41715.0|0|709.0|0|0.0|100
0|2022-01-07|42274.0|0|42274.0|0|709.0|0|0.0|100
0|2022-01-08|42962.0|0|42962.0|0|711.0|0|0.0|100
0|2022-01-09|43463.0|0|43463.0|0|711.0|0|0.0|100
0|2022-01-10|43759.0|0|43759.0|0|712.0|0|0.0|100
0|2022-01-11|44063.0|0|44063.0|0|714.0|0|0.0|100
0|2022-01-12|44484.0|0|44484.0|0|716.0|0|0.0|100
0|2022-01-13|44484.0|0|44995.0|0|716.0|0|0.0|100
0|2022-01-14|45491.0|0|45491.0|0|721.0|0|0.0|100
0|2022-01-15|45927.0|0|45927.0|0|721.0|0|0.0|100
0|2022-01-16|46305.0|0|46305.0|0|723.0|0|0.0|100
0|2022-01-17|46553.0|0|0.0|100|723.0|0|0.0|100
