|dates|Culpeper_Virginia_UnitedStates.BLS_EmployedPopulation.data|Culpeper_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Culpeper_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Culpeper_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Culpeper_Virginia_UnitedStates.BLS_UnemploymentRate.data|Culpeper_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Culpeper_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Culpeper_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-11-25|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-11-26|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-11-27|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-11-28|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-11-29|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-11-30|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-01|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-02|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-03|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-04|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-05|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-06|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-07|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-08|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-09|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-10|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-11|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-12|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-13|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-14|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-15|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-16|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-17|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-18|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-19|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-20|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-21|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-22|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-23|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-24|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-25|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-26|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-27|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-28|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-29|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-30|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2021-12-31|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-01|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-02|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-03|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-04|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-05|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-06|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-07|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-08|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-09|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-10|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-11|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-12|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-13|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-14|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-15|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-16|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
0|2022-01-17|23348.0|0|813.0|0|3.3649269483878976|0|24161.0|0
