|dates|Osceola_Michigan_UnitedStates.BLS_EmployedPopulation.data|Osceola_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Osceola_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Osceola_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Osceola_Michigan_UnitedStates.BLS_UnemploymentRate.data|Osceola_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Osceola_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Osceola_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-06|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-07|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-08|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-09|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-10|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-11|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-12|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-13|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-14|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-15|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-16|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-17|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-18|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-19|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-20|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-21|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-22|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-23|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-24|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-25|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-26|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-27|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-28|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-29|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-30|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2021-12-31|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-01|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-02|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-03|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-04|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-05|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-06|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-07|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-08|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-09|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-10|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-11|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-12|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-13|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-14|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-15|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-16|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
0|2022-01-17|10689.0|0|647.0|0|5.707480592801693|0|11336.0|0
