|dates|Dauphin_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Dauphin_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Dauphin_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Dauphin_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Dauphin_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Dauphin_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Dauphin_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Dauphin_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-13|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-14|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-15|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-16|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-17|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-18|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-19|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-20|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-21|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-22|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-23|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-24|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-25|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-26|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-27|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-28|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-29|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-30|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2021-12-31|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-01|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-02|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-03|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-04|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-05|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-06|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-07|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-08|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-09|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-10|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-11|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-12|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-13|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-14|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-15|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-16|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
0|2022-01-17|133609.0|0|8248.0|0|5.814305955997941|0|141857.0|0
