|dates|Nome_Alaska_UnitedStates.JHU_ConfirmedCases.data|Nome_Alaska_UnitedStates.JHU_ConfirmedCases.missing|Nome_Alaska_UnitedStates.NYT_ConfirmedCases.data|Nome_Alaska_UnitedStates.NYT_ConfirmedCases.missing|Nome_Alaska_UnitedStates.JHU_ConfirmedDeaths.data|Nome_Alaska_UnitedStates.JHU_ConfirmedDeaths.missing|Nome_Alaska_UnitedStates.JHU_ConfirmedRecoveries.data|Nome_Alaska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-19|2336.0|0|2334.0|0|3.0|0|0.0|100
0|2021-12-20|2361.0|0|2359.0|0|3.0|0|0.0|100
0|2021-12-21|2361.0|0|2359.0|0|3.0|0|0.0|100
0|2021-12-22|2366.0|0|2364.0|0|3.0|0|0.0|100
0|2021-12-23|2366.0|0|2364.0|0|3.0|0|0.0|100
0|2021-12-24|2366.0|0|2364.0|0|3.0|0|0.0|100
0|2021-12-25|2366.0|0|2364.0|0|3.0|0|0.0|100
0|2021-12-26|2366.0|0|2364.0|0|3.0|0|0.0|100
0|2021-12-27|2379.0|0|2377.0|0|3.0|0|0.0|100
0|2021-12-28|2379.0|0|2377.0|0|3.0|0|0.0|100
0|2021-12-29|2383.0|0|2381.0|0|3.0|0|0.0|100
0|2021-12-30|2383.0|0|2381.0|0|3.0|0|0.0|100
0|2021-12-31|2383.0|0|2381.0|0|3.0|0|0.0|100
0|2022-01-01|2383.0|0|2381.0|0|3.0|0|0.0|100
0|2022-01-02|2383.0|0|2381.0|0|3.0|0|0.0|100
0|2022-01-03|2404.0|0|2402.0|0|3.0|0|0.0|100
0|2022-01-04|2404.0|0|2402.0|0|3.0|0|0.0|100
0|2022-01-05|2444.0|0|2402.0|0|3.0|0|0.0|100
0|2022-01-06|2444.0|0|2439.0|0|3.0|0|0.0|100
0|2022-01-07|2488.0|0|2485.0|0|3.0|0|0.0|100
0|2022-01-08|2488.0|0|2485.0|0|3.0|0|0.0|100
0|2022-01-09|2488.0|0|2485.0|0|3.0|0|0.0|100
0|2022-01-10|2572.0|0|2569.0|0|3.0|0|0.0|100
0|2022-01-11|2572.0|0|2569.0|0|3.0|0|0.0|100
0|2022-01-12|2639.0|0|2636.0|0|3.0|0|0.0|100
0|2022-01-13|2639.0|0|2636.0|0|3.0|0|0.0|100
0|2022-01-14|2739.0|0|2736.0|0|3.0|0|0.0|100
0|2022-01-15|2739.0|0|2736.0|0|3.0|0|0.0|100
0|2022-01-16|2739.0|0|2736.0|0|3.0|0|0.0|100
0|2022-01-17|2739.0|0|0.0|100|3.0|0|0.0|100
