|dates|Quebradillas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Quebradillas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Quebradillas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Quebradillas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Quebradillas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Quebradillas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Quebradillas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Quebradillas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-09|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-10|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-11|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-12|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-13|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-14|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-15|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-16|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-17|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-18|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-19|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-20|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-21|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-22|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-23|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-24|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-25|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-26|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-27|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-28|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-29|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-30|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2020-12-31|5113.0|0|721.0|0|12.358587589989716|0|5834.0|0
0|2021-01-01|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-02|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-03|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-04|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-05|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-06|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-07|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-08|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-09|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-10|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-11|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-12|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-13|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-14|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-15|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-16|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-17|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-18|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-19|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-20|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-21|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-22|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-23|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-24|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-25|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-26|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-27|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-28|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-29|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-30|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-01-31|5186.0|0|614.0|0|10.586206896551724|0|5800.0|0
0|2021-02-01|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-02|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-03|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-04|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-05|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-06|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-07|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-08|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-09|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-10|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-11|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-12|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-13|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-14|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-15|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-16|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-17|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-18|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-19|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-20|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-21|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-22|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-23|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-24|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-25|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-26|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-27|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-02-28|5293.0|0|525.0|0|9.0237194912341|0|5818.0|0
0|2021-03-01|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-02|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-03|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-04|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-05|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-06|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-07|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-08|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-09|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-10|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-11|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-12|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-13|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-14|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-15|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-16|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-17|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-18|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-19|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-20|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-21|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-22|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-23|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-24|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-25|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-26|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-27|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-28|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-29|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-30|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-03-31|5434.0|0|495.0|0|8.348794063079778|0|5929.0|0
0|2021-04-01|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-02|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-03|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-04|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-05|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-06|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-07|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-08|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-09|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-10|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-11|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-12|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-13|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-14|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-15|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-16|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-17|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-18|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-19|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-20|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-21|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-22|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-23|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-24|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-25|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-26|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-27|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-28|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-29|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-04-30|5508.0|0|506.0|0|8.4137013634852|0|6014.0|0
0|2021-05-01|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-02|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-03|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-04|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-05|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-06|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-07|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-08|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-09|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-10|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-11|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-12|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-13|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-14|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-15|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-16|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-17|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-18|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-19|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-20|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-21|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-22|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-23|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-24|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-25|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-26|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-27|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-28|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-29|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-30|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-05-31|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-01|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-02|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-03|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-04|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-05|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-06|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-07|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-08|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-09|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-10|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-11|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-12|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-13|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-14|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-15|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-16|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-17|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-18|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-19|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-20|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-21|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-22|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-23|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-24|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-25|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-26|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-27|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-28|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-29|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-06-30|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-01|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-02|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-03|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-04|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-05|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-06|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-07|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-08|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-09|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-10|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-11|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-12|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-13|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-14|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-15|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-16|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-17|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-18|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-19|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-20|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-21|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-22|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-23|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-24|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-25|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-26|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-27|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-28|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-29|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-30|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-07-31|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-01|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-02|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-03|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-04|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-05|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-06|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-07|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-08|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-09|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-10|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-11|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-12|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-13|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-14|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-15|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-16|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-17|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-18|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-19|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-20|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-21|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-22|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-23|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-24|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-25|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-26|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-27|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-28|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-29|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-30|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-08-31|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-01|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-02|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-03|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-04|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-05|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-06|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-07|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-08|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-09|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-10|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-11|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-12|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-13|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-14|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-15|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-16|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-17|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-18|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-19|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-20|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-21|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-22|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-23|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-24|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-25|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-26|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-27|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-28|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-29|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-09-30|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-01|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-02|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-03|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-04|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-05|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-06|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-07|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-08|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-09|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-10|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-11|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-12|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-13|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-14|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-15|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-16|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-17|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-18|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-19|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-20|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-21|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-22|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-23|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-24|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-25|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-26|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-27|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-28|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-29|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-30|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-10-31|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-01|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-02|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-03|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-04|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-05|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-06|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-07|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-08|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-09|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-10|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-11|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-12|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-13|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-14|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-15|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-16|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-17|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-18|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-19|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-20|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-21|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-22|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-23|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
0|2021-11-24|5495.0|0|595.0|0|9.770114942528735|0|6090.0|0
