|dates|Berrien_Michigan_UnitedStates.BLS_EmployedPopulation.data|Berrien_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Berrien_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Berrien_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Berrien_Michigan_UnitedStates.BLS_UnemploymentRate.data|Berrien_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Berrien_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Berrien_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-26|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-27|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-28|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-29|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-11-30|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-01|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-02|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-03|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-04|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-05|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-06|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-07|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-08|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-09|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-10|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-11|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-12|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-13|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-14|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-15|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-16|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-17|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-18|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-19|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-20|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-21|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-22|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-23|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-24|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-25|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-26|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-27|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-28|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-29|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-30|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2021-12-31|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-01|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-02|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-03|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-04|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-05|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-06|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-07|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-08|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-09|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-10|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-11|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-12|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-13|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-14|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-15|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-16|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
0|2022-01-17|67620.0|0|4114.0|0|5.735076811553796|0|71734.0|0
