|dates|TomGreen_Texas_UnitedStates.BLS_EmployedPopulation.data|TomGreen_Texas_UnitedStates.BLS_EmployedPopulation.missing|TomGreen_Texas_UnitedStates.BLS_UnemployedPopulation.data|TomGreen_Texas_UnitedStates.BLS_UnemployedPopulation.missing|TomGreen_Texas_UnitedStates.BLS_UnemploymentRate.data|TomGreen_Texas_UnitedStates.BLS_UnemploymentRate.missing|TomGreen_Texas_UnitedStates.BLS_LaborForcePopulation.data|TomGreen_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-20|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-21|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-22|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-23|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-24|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-25|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-26|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-27|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-28|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-29|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-11-30|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-01|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-02|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-03|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-04|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-05|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-06|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-07|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-08|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-09|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-10|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-11|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-12|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-13|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-14|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-15|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-16|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-17|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-18|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-19|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-20|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-21|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-22|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-23|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-24|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-25|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-26|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-27|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-28|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-29|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-30|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2021-12-31|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-01|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-02|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-03|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-04|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-05|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-06|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-07|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-08|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-09|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-10|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-11|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-12|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-13|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-14|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-15|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-16|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
0|2022-01-17|51191.0|0|2695.0|0|5.001299038711354|0|53886.0|0
