|dates|Magoffin_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Magoffin_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Magoffin_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Magoffin_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Magoffin_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Magoffin_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Magoffin_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Magoffin_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-30|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2021-12-31|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-01|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-02|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-03|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-04|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-05|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-06|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-07|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-08|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-09|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-10|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-11|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-12|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-13|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-14|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-15|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-16|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
0|2022-01-17|2721.0|0|309.0|0|10.198019801980198|0|3030.0|0
