|dates|Platte_Nebraska_UnitedStates.AveragePrecipitationTotal.data|Platte_Nebraska_UnitedStates.AveragePrecipitationTotal.missing|Platte_Nebraska_UnitedStates.AveragePrecipitation.data|Platte_Nebraska_UnitedStates.AveragePrecipitation.missing|Platte_Nebraska_UnitedStates.AverageWindDirection.data|Platte_Nebraska_UnitedStates.AverageWindDirection.missing|Platte_Nebraska_UnitedStates.AverageWindSpeed.data|Platte_Nebraska_UnitedStates.AverageWindSpeed.missing
0|2021-11-28|0.0|0|0.0|0|182.08333333333334|0|6.791666666666667|0
0|2021-11-29|0.0|0|0.0|0|261.6666666666667|0|7.083333333333333|0
0|2021-11-30|0.0|0|0.0|0|210.83333333333334|0|6.0|0
0|2021-12-01|0.0|0|0.0025|0|239.58333333333334|0|8.375|0
0|2021-12-02|0.0|0|0.0|0|143.75|0|5.416666666666667|0
0|2021-12-03|0.0|0|0.0|0|270.0|0|10.416666666666666|0
0|2021-12-04|0.0|0|0.0|0|92.84722222222223|0|9.881944444444445|0
0|2021-12-05|0.0|0|0.0|0|267.9166666666667|0|17.25|0
0|2021-12-06|0.0|0|0.0|0|245.20833333333334|0|10.875|0
0|2021-12-07|0.0|0|0.0|0|202.5|0|9.875|0
0|2021-12-08|0.0|0|0.0|0|99.58333333333333|0|8.375|0
0|2021-12-09|0.0|0|0.0|0|235.41666666666666|0|11.0|0
0|2021-12-10|0.0|0|0.0004166666666666667|0|128.99305555555557|0|18.425|0
0|2021-12-11|0.0004166666666666667|0|0.0|0|242.29166666666666|0|10.9375|0
0|2021-12-12|0.0|0|0.0|0|205.0|0|10.375|0
0|2021-12-13|0.0|0|0.0|0|90.83333333333333|0|4.916666666666667|0
0|2021-12-14|0.0|0|0.0|0|92.91666666666667|0|5.458333333333333|0
0|2021-12-15|0.0|0|0.0|0|203.78472222222226|0|20.875|0
0|2021-12-16|0.0|0|0.0|0|202.5|0|8.875|0
0|2021-12-17|0.0|0|0.0|0|132.70833333333334|0|9.375|0
0|2021-12-18|0.0|0|0.0|0|243.33333333333334|0|12.291666666666666|0
0|2021-12-19|0.0|0|0.0|0|182.5|0|13.0|0
0|2021-12-20|0.0|0|0.0|0|248.33333333333334|0|9.666666666666666|0
0|2021-12-21|0.0|0|0.0|0|197.91666666666666|0|9.75|0
0|2021-12-22|0.0|0|0.0|0|154.16666666666666|0|6.875|0
0|2021-12-23|0.0|0|0.0|0|172.91666666666666|0|5.125|0
0|2021-12-24|0.0|0|0.0|0|247.1875|0|8.214583333333334|0
0|2021-12-25|0.0|0|0.0|0|189.16666666666666|0|4.916666666666667|0
0|2021-12-26|0.0|0|0.0|0|133.75|0|9.791666666666666|0
0|2021-12-27|0.0|0|0.0|0|218.75|0|8.625|0
0|2021-12-28|0.0|0|0.0|0|237.29166666666666|0|11.1875|0
0|2021-12-29|0.0|0|0.0|0|72.70833333333333|0|6.0|0
0|2021-12-30|0.0|0|0.0|0|142.08333333333334|0|7.708333333333333|0
0|2021-12-31|0.0|0|0.0|0|285.625|0|15.5|0
0|2022-01-01|0.0|0|0.0|0|339.5833333333333|0|14.833333333333334|0
0|2022-01-02|0.0|0|0.0|0|189.16666666666666|0|6.083333333333333|0
0|2022-01-03|0.0|0|0.0|0|130.0|0|7.291666666666667|0
0|2022-01-04|0.0|0|0.0|0|240.20833333333334|0|17.416666666666668|0
0|2022-01-05|0.0|0|0.0|0|311.6666666666667|0|21.0|0
0|2022-01-06|0.0|0|0.0|0|260.625|0|13.145833333333334|0
0|2022-01-07|0.0|0|0.0|0|157.08333333333334|0|15.333333333333334|0
0|2022-01-08|0.0|0|0.0|0|246.66666666666666|0|15.416666666666666|0
0|2022-01-09|0.0|0|0.0|0|248.33333333333334|0|9.75|0
0|2022-01-10|0.0|0|0.0|0|132.91666666666666|0|5.541666666666667|0
0|2022-01-11|0.0|0|0.0|0|232.91666666666666|0|7.333333333333333|0
0|2022-01-12|0.0|0|0.0|0|243.75|0|7.958333333333333|0
0|2022-01-13|0.0|0|0.0|0|217.91666666666666|0|8.041666666666666|0
0|2022-01-14|0.0|0|0.0|0|219.79166666666666|0|15.972222222222223|0
0|2022-01-15|0.0|0|0.0|0|264.40277777777777|0|11.661805555555555|0
0|2022-01-16|0.0|0|0.0|0|247.08333333333334|0|12.291666666666666|0
0|2022-01-17|0.0|0|0.0|0|146.66666666666666|0|5.291666666666667|0
