|dates|Fulton_Indiana_UnitedStates.BLS_EmployedPopulation.data|Fulton_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Fulton_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Fulton_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Fulton_Indiana_UnitedStates.BLS_UnemploymentRate.data|Fulton_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Fulton_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Fulton_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-04|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-05|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-06|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-07|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-08|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-09|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-10|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-11|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-12|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-13|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-14|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-15|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-16|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-17|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-18|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-19|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-20|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-21|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-22|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-23|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-24|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-25|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-26|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-27|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-28|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-29|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-30|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2021-12-31|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-01|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-02|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-03|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-04|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-05|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-06|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-07|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-08|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-09|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-10|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-11|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-12|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-13|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-14|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-15|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-16|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
0|2022-01-17|9737.0|0|410.0|0|4.040603133931211|0|10147.0|0
