|dates|Camas_Idaho_UnitedStates.JHU_ConfirmedCases.data|Camas_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Camas_Idaho_UnitedStates.NYT_ConfirmedCases.data|Camas_Idaho_UnitedStates.NYT_ConfirmedCases.missing|Camas_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Camas_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Camas_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Camas_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-02|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-03|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-04|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-05|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-06|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-07|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-08|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-09|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-10|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-11|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-12|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-13|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-14|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-15|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-16|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-17|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-18|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-19|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-20|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-21|108.0|0|108.0|0|1.0|0|0.0|100
0|2021-12-22|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-12-23|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-12-24|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-12-25|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-12-26|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-12-27|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-12-28|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-12-29|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-12-30|109.0|0|109.0|0|1.0|0|0.0|100
0|2021-12-31|109.0|0|109.0|0|1.0|0|0.0|100
0|2022-01-01|109.0|0|109.0|0|1.0|0|0.0|100
0|2022-01-02|109.0|0|109.0|0|1.0|0|0.0|100
0|2022-01-03|109.0|0|109.0|0|1.0|0|0.0|100
0|2022-01-04|110.0|0|110.0|0|1.0|0|0.0|100
0|2022-01-05|110.0|0|110.0|0|1.0|0|0.0|100
0|2022-01-06|111.0|0|111.0|0|1.0|0|0.0|100
0|2022-01-07|111.0|0|111.0|0|1.0|0|0.0|100
0|2022-01-08|111.0|0|111.0|0|1.0|0|0.0|100
0|2022-01-09|111.0|0|111.0|0|1.0|0|0.0|100
0|2022-01-10|112.0|0|112.0|0|1.0|0|0.0|100
0|2022-01-11|112.0|0|112.0|0|1.0|0|0.0|100
0|2022-01-12|112.0|0|112.0|0|1.0|0|0.0|100
0|2022-01-13|112.0|0|112.0|0|1.0|0|0.0|100
0|2022-01-14|112.0|0|112.0|0|1.0|0|0.0|100
0|2022-01-15|112.0|0|112.0|0|1.0|0|0.0|100
0|2022-01-16|112.0|0|112.0|0|1.0|0|0.0|100
0|2022-01-17|112.0|0|0.0|100|1.0|0|0.0|100
