|dates|Coconino_Arizona_UnitedStates.AverageDailyTemperature.data|Coconino_Arizona_UnitedStates.AverageDailyTemperature.missing|Coconino_Arizona_UnitedStates.AverageDewPoint.data|Coconino_Arizona_UnitedStates.AverageDewPoint.missing|Coconino_Arizona_UnitedStates.AverageRelativeHumidity.data|Coconino_Arizona_UnitedStates.AverageRelativeHumidity.missing|Coconino_Arizona_UnitedStates.AverageSurfaceAirPressure.data|Coconino_Arizona_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-16|21.291666666666668|0|12.166666666666666|0|71.08333333333333|0|23.465416666666673|0
0|2021-12-17|21.208333333333332|0|11.041666666666666|0|70.45833333333333|0|23.523749999999996|0
0|2021-12-18|25.416666666666668|0|9.041666666666666|0|55.041666666666664|0|23.63166666666667|0
0|2021-12-19|25.875|0|9.583333333333334|0|58.25|0|23.60833333333333|0
0|2021-12-20|28.020833333333332|0|13.0|0|61.854166666666664|0|23.64520833333333|0
0|2021-12-21|31.166666666666668|0|19.0|0|65.16666666666667|0|23.637083333333337|0
0|2021-12-22|34.083333333333336|0|18.625|0|61.291666666666664|0|23.570000000000004|0
0|2021-12-23|41.69444444444444|0|25.444444444444443|0|56.24305555555555|0|23.452083333333334|0
0|2021-12-24|36.885416666666664|0|36.072916666666664|0|97.11111111111113|0|23.304374999999997|0
0|2021-12-25|34.31944444444444|0|30.19791666666666|0|85.32638888888889|0|23.389375|0
0|2021-12-26|32.390972222222224|0|27.983333333333334|0|84.25|0|23.341034722222222|0
0|2021-12-27|29.739583333333332|0|23.833333333333332|0|79.19791666666667|0|23.273333333333337|0
0|2021-12-28|26.44513888888889|0|24.35515873015873|0|91.82410714285714|0|23.18038888888889|0
0|2021-12-29|25.59861111111111|0|23.644444444444442|0|92.31597222222223|0|23.29284722222222|0
0|2021-12-30|28.74166666666667|0|26.674206349206347|0|92.10515873015873|0|23.35781746031746|0
0|2021-12-31|31.85347222222222|0|30.559226190476192|0|95.03968253968254|0|23.159627976190475|0
0|2022-01-01|14.41388888888889|0|6.141666666666667|0|72.5111111111111|0|23.38958333333333|0
0|2022-01-02|13.125|0|-2.7916666666666665|0|55.166666666666664|0|23.675|0
0|2022-01-03|21.958333333333332|0|4.25|0|53.208333333333336|0|23.613749999999996|0
0|2022-01-04|25.5|0|12.125|0|62.0|0|23.597083333333327|0
0|2022-01-05|26.166666666666668|0|17.333333333333332|0|72.875|0|23.56500000000001|0
0|2022-01-06|30.166666666666668|0|21.958333333333332|0|75.125|0|23.528750000000002|0
0|2022-01-07|34.25|0|24.75|0|71.08333333333333|0|23.424583333333334|0
0|2022-01-08|35.125|0|25.291666666666668|0|68.83333333333333|0|23.47416666666666|0
0|2022-01-09|33.875|0|17.166666666666668|0|51.375|0|23.779583333333335|0
0|2022-01-10|33.166666666666664|0|13.958333333333334|0|46.25|0|23.83916666666667|0
0|2022-01-11|31.583333333333332|0|17.166666666666668|0|61.333333333333336|0|23.78583333333333|0
0|2022-01-12|35.25|0|14.291666666666666|0|50.041666666666664|0|23.793750000000003|0
0|2022-01-13|38.5|0|22.375|0|57.625|0|23.701666666666664|0
0|2022-01-14|34.708333333333336|0|20.541666666666668|0|60.75|0|23.644583333333333|0
0|2022-01-15|35.270833333333336|0|13.458333333333334|0|44.354166666666664|0|23.731041666666666|0
0|2022-01-16|33.708333333333336|0|15.5|0|53.875|0|23.62041666666666|0
0|2022-01-17|33.083333333333336|0|16.72222222222222|25|57.0|0|23.545|25
