|dates|Schuylkill_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Schuylkill_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Schuylkill_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Schuylkill_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Schuylkill_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Schuylkill_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Schuylkill_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Schuylkill_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-29|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-30|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2021-12-31|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-01|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-02|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-03|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-04|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-05|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-06|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-07|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-08|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-09|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-10|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-11|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-12|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-13|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-14|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-15|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-16|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
0|2022-01-17|60507.0|0|3842.0|0|5.970566753174097|0|64349.0|0
