|dates|Mayaguez_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Mayaguez_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Mayaguez_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Mayaguez_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Mayaguez_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Mayaguez_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Mayaguez_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Mayaguez_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-08|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-09|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-10|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-11|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-12|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-13|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-14|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-15|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-16|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-17|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-18|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-19|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-20|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-21|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-22|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-23|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-24|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-25|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-26|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-27|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-28|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-29|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-11-30|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-01|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-02|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-03|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-04|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-05|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-06|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-07|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-08|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-09|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-10|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-11|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-12|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-13|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-14|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-15|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-16|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-17|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-18|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-19|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-20|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-21|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-22|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-23|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-24|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-25|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-26|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-27|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-28|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-29|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-30|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2021-12-31|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-01|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-02|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-03|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-04|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-05|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-06|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-07|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-08|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-09|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-10|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-11|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-12|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-13|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-14|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-15|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-16|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
0|2022-01-17|19582.0|0|1916.0|0|8.91245697274165|0|21498.0|0
