|dates|Amador_California_UnitedStates.BLS_EmployedPopulation.data|Amador_California_UnitedStates.BLS_EmployedPopulation.missing|Amador_California_UnitedStates.BLS_UnemployedPopulation.data|Amador_California_UnitedStates.BLS_UnemployedPopulation.missing|Amador_California_UnitedStates.BLS_UnemploymentRate.data|Amador_California_UnitedStates.BLS_UnemploymentRate.missing|Amador_California_UnitedStates.BLS_LaborForcePopulation.data|Amador_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-21|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-22|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-23|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-24|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-25|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-26|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-27|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-28|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-29|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-30|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2021-12-31|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-01|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-02|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-03|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-04|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-05|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-06|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-07|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-08|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-09|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-10|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-11|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-12|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-13|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-14|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-15|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-16|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
0|2022-01-17|13555.0|0|908.0|0|6.278088916545668|0|14463.0|0
