|dates|Sweetwater_Wyoming_UnitedStates.BLS_EmployedPopulation.data|Sweetwater_Wyoming_UnitedStates.BLS_EmployedPopulation.missing|Sweetwater_Wyoming_UnitedStates.BLS_UnemployedPopulation.data|Sweetwater_Wyoming_UnitedStates.BLS_UnemployedPopulation.missing|Sweetwater_Wyoming_UnitedStates.BLS_UnemploymentRate.data|Sweetwater_Wyoming_UnitedStates.BLS_UnemploymentRate.missing|Sweetwater_Wyoming_UnitedStates.BLS_LaborForcePopulation.data|Sweetwater_Wyoming_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-18|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-19|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-20|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-21|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-22|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-23|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-24|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-25|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-26|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-27|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-28|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-29|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-11-30|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-01|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-02|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-03|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-04|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-05|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-06|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-07|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-08|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-09|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-10|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-11|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-12|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-13|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-14|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-15|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-16|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-17|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-18|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-19|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-20|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-21|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-22|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-23|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-24|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-25|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-26|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-27|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-28|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-29|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-30|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2021-12-31|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-01|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-02|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-03|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-04|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-05|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-06|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-07|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-08|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-09|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-10|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-11|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-12|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-13|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-14|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-15|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-16|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
0|2022-01-17|18841.0|0|1349.0|0|6.681525507677068|0|20190.0|0
