|dates|Sauk_Wisconsin_UnitedStates.AveragePrecipitationTotal.data|Sauk_Wisconsin_UnitedStates.AveragePrecipitationTotal.missing|Sauk_Wisconsin_UnitedStates.AveragePrecipitation.data|Sauk_Wisconsin_UnitedStates.AveragePrecipitation.missing|Sauk_Wisconsin_UnitedStates.AverageWindDirection.data|Sauk_Wisconsin_UnitedStates.AverageWindDirection.missing|Sauk_Wisconsin_UnitedStates.AverageWindSpeed.data|Sauk_Wisconsin_UnitedStates.AverageWindSpeed.missing
0|2021-12-13|0.0|0|0.0|0|143.4375|0|5.020833333333333|0
0|2021-12-14|0.0|0|0.0|0|99.375|0|7.375|0
0|2021-12-15|0.0|0|0.0|0|186.5625|0|15.197916666666666|0
0|2021-12-16|0.0|0|0.0|0|251.5625|0|19.708333333333332|0
0|2021-12-17|0.0|0|0.0|0|82.1875|0|5.098958333333333|0
0|2021-12-18|0.0|0|0.0|0|245.41666666666666|0|6.0625|0
0|2021-12-19|0.0|0|0.0|0|174.0625|0|9.21875|0
0|2021-12-20|0.0|0|0.0|0|254.27083333333334|0|8.0|0
0|2021-12-21|0.0|0|0.0|0|196.45833333333334|0|8.979166666666666|0
0|2021-12-22|0.0|0|0.0|0|196.97916666666666|0|4.395833333333333|0
0|2021-12-23|0.0|0|0.0|0|122.1875|0|4.28125|0
0|2021-12-24|0.0|0|0.0|0|139.58333333333334|0|5.5|0
0|2021-12-25|0.0|0|0.0|0|248.95833333333334|0|4.9375|0
0|2021-12-26|0.0|0|0.0026041666666666665|0|58.541666666666664|0|8.239583333333334|0
0|2021-12-27|0.0022916666666666667|0|0.0007291666666666667|0|186.77083333333334|0|9.8125|0
0|2021-12-28|0.0|0|0.0020833333333333333|0|76.45833333333333|0|4.854166666666667|0
0|2021-12-29|0.0014583333333333334|0|0.0|0|221.45833333333334|0|5.177083333333333|0
0|2021-12-30|0.0|0|0.0|0|75.52083333333333|0|2.8333333333333335|0
0|2021-12-31|0.0|0|0.0|0|117.1875|0|5.0625|0
0|2022-01-01|0.0|0|0.0|0|258.2291666666667|0|8.375|0
0|2022-01-02|0.0|0|0.0|0|166.82291666666666|0|2.96875|0
0|2022-01-03|0.0|0|0.0|0|188.95833333333334|0|6.25|0
0|2022-01-04|0.0|0|0.0|0|179.6875|0|10.9375|0
0|2022-01-05|0.0|0|0.0|0|266.0416666666667|0|13.5625|0
0|2022-01-06|0.0|0|0.0|0|300.0520833333333|0|8.390625|0
0|2022-01-07|0.0|0|0.0|0|146.35416666666666|0|4.46875|0
0|2022-01-08|0.0|0|0.0|0|190.36458333333334|0|12.197916666666666|0
0|2022-01-09|0.0|0|0.0|0|280.5208333333333|0|10.979166666666666|0
0|2022-01-10|0.0|0|0.0|0|249.27083333333334|0|6.286458333333333|0
0|2022-01-11|0.0|0|0.0|0|202.70833333333334|0|10.21875|0
0|2022-01-12|0.0|0|0.0|0|137.1875|0|3.375|0
0|2022-01-13|0.0|0|0.0|0|116.875|0|2.9791666666666665|0
0|2022-01-14|0.0|0|0.0|0|60.3125|0|12.0|0
0|2022-01-15|0.0|0|0.0|0|50.729166666666664|0|5.9375|0
0|2022-01-16|0.0|0|0.0|0|183.02083333333334|0|4.510416666666667|0
0|2022-01-17|0.0|0|0.0|0|291.7708333333333|0|7.270833333333333|0
