|dates|Wise_Virginia_UnitedStates.JHU_ConfirmedCases.data|Wise_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Wise_Virginia_UnitedStates.NYT_ConfirmedCases.data|Wise_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Wise_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Wise_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Wise_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Wise_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-29|6521.0|0|6521.0|0|145.0|0|0.0|100
0|2021-12-30|6548.0|0|6548.0|0|145.0|0|0.0|100
0|2021-12-31|6584.0|0|6584.0|0|146.0|0|0.0|100
0|2022-01-01|6584.0|0|6584.0|0|146.0|0|0.0|100
0|2022-01-02|6584.0|0|6584.0|0|146.0|0|0.0|100
0|2022-01-03|6658.0|0|6658.0|0|146.0|0|0.0|100
0|2022-01-04|6720.0|0|6720.0|0|147.0|0|0.0|100
0|2022-01-05|6747.0|0|6747.0|0|147.0|0|0.0|100
0|2022-01-06|6800.0|0|6800.0|0|147.0|0|0.0|100
0|2022-01-07|6845.0|0|6845.0|0|147.0|0|0.0|100
0|2022-01-08|6845.0|0|6845.0|0|147.0|0|0.0|100
0|2022-01-09|6845.0|0|6845.0|0|147.0|0|0.0|100
0|2022-01-10|6941.0|0|6941.0|0|148.0|0|0.0|100
0|2022-01-11|7007.0|0|7007.0|0|151.0|0|0.0|100
0|2022-01-12|7093.0|0|7093.0|0|152.0|0|0.0|100
0|2022-01-13|7093.0|0|7169.0|0|152.0|0|0.0|100
0|2022-01-14|7212.0|0|7212.0|0|153.0|0|0.0|100
0|2022-01-15|7212.0|0|7212.0|0|153.0|0|0.0|100
0|2022-01-16|7212.0|0|7212.0|0|153.0|0|0.0|100
0|2022-01-17|7374.0|0|0.0|100|153.0|0|0.0|100
