|dates|Franklin_Illinois_UnitedStates.BLS_EmployedPopulation.data|Franklin_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Franklin_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Franklin_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Franklin_Illinois_UnitedStates.BLS_UnemploymentRate.data|Franklin_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Franklin_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Franklin_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-15|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-16|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-17|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-18|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-19|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-20|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-21|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-22|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-23|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-24|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-25|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-26|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-27|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-28|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-29|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-11-30|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-01|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-02|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-03|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-04|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-05|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-06|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-07|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-08|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-09|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-10|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-11|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-12|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-13|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-14|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-15|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-16|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-17|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-18|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-19|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-20|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-21|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-22|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-23|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-24|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-25|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-26|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-27|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-28|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-29|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-30|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2021-12-31|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-01|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-02|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-03|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-04|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-05|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-06|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-07|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-08|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-09|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-10|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-11|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-12|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-13|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-14|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-15|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-16|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
0|2022-01-17|14327.0|0|909.0|0|5.9661328432659495|0|15236.0|0
