|dates|BigHorn_Wyoming_UnitedStates.BLS_EmployedPopulation.data|BigHorn_Wyoming_UnitedStates.BLS_EmployedPopulation.missing|BigHorn_Wyoming_UnitedStates.BLS_UnemployedPopulation.data|BigHorn_Wyoming_UnitedStates.BLS_UnemployedPopulation.missing|BigHorn_Wyoming_UnitedStates.BLS_UnemploymentRate.data|BigHorn_Wyoming_UnitedStates.BLS_UnemploymentRate.missing|BigHorn_Wyoming_UnitedStates.BLS_LaborForcePopulation.data|BigHorn_Wyoming_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-09|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-10|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-11|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-12|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-13|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-14|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-15|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-16|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-17|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-18|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-19|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-20|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-21|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-22|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-23|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-24|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-25|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-26|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-27|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-28|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-29|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-30|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2021-12-31|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-01|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-02|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-03|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-04|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-05|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-06|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-07|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-08|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-09|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-10|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-11|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-12|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-13|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-14|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-15|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-16|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
0|2022-01-17|5409.0|0|288.0|0|5.055292259083728|0|5697.0|0
