|dates|Somerset_NewJersey_UnitedStates.BLS_EmployedPopulation.data|Somerset_NewJersey_UnitedStates.BLS_EmployedPopulation.missing|Somerset_NewJersey_UnitedStates.BLS_UnemployedPopulation.data|Somerset_NewJersey_UnitedStates.BLS_UnemployedPopulation.missing|Somerset_NewJersey_UnitedStates.BLS_UnemploymentRate.data|Somerset_NewJersey_UnitedStates.BLS_UnemploymentRate.missing|Somerset_NewJersey_UnitedStates.BLS_LaborForcePopulation.data|Somerset_NewJersey_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-23|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-11-24|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-11-25|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-11-26|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-11-27|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-11-28|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-11-29|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-11-30|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-01|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-02|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-03|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-04|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-05|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-06|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-07|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-08|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-09|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-10|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-11|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-12|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-13|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-14|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-15|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-16|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-17|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-18|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-19|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-20|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-21|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-22|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-23|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-24|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-25|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-26|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-27|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-28|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-29|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-30|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2021-12-31|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-01|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-02|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-03|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-04|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-05|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-06|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-07|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-08|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-09|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-10|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-11|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-12|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-13|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-14|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-15|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-16|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
0|2022-01-17|154668.0|0|9025.0|0|5.513369539320557|0|163693.0|0
