|dates|St.Joseph_Indiana_UnitedStates.AveragePrecipitationTotal.data|St.Joseph_Indiana_UnitedStates.AveragePrecipitationTotal.missing|St.Joseph_Indiana_UnitedStates.AveragePrecipitation.data|St.Joseph_Indiana_UnitedStates.AveragePrecipitation.missing|St.Joseph_Indiana_UnitedStates.AverageWindDirection.data|St.Joseph_Indiana_UnitedStates.AverageWindDirection.missing|St.Joseph_Indiana_UnitedStates.AverageWindSpeed.data|St.Joseph_Indiana_UnitedStates.AverageWindSpeed.missing
0|2021-12-29|0.012916666666666667|0|0.0|0|207.5347222222222|0|7.048611111111112|0
0|2021-12-30|0.0|0|0.0004166666666666667|0|109.30555555555556|0|5.840277777777778|0
0|2021-12-31|0.00020833333333333335|0|0.0|0|164.07638888888889|0|6.4312499999999995|0
0|2022-01-01|0.0|0|0.006562499999999999|0|103.80555555555556|0|10.965277777777777|0
0|2022-01-02|0.012499999999999999|0|0.0011458333333333333|0|89.58333333333333|0|8.263888888888888|0
0|2022-01-03|0.0|0|0.0|0|203.54166666666666|0|7.833333333333333|0
0|2022-01-04|0.0|0|0.0|0|175.41666666666666|0|11.708333333333334|0
0|2022-01-05|0.0|0|0.0|0|238.33333333333334|0|22.5625|0
0|2022-01-06|0.0|0|0.0004166666666666667|0|228.1597222222222|0|14.756944444444445|0
0|2022-01-07|0.0008333333333333334|0|0.0016666666666666668|0|218.81944444444443|0|11.597222222222223|0
0|2022-01-08|0.0004166666666666667|0|0.0013194444444444445|0|170.48611111111111|0|13.53125|0
0|2022-01-09|0.00375|0|0.0020833333333333333|0|285.41666666666663|0|15.611111111111112|0
0|2022-01-10|0.0008333333333333334|0|0.002951388888888889|0|276.5833333333333|0|13.19652777777778|0
0|2022-01-11|0.00125|0|0.0|0|204.58333333333334|0|13.3125|0
0|2022-01-12|0.0|0|0.0|0|203.33333333333334|0|9.166666666666666|0
0|2022-01-13|0.0|0|0.0|0|163.54166666666666|0|5.270833333333333|0
0|2022-01-14|0.0|0|0.0|0|57.77777777777777|0|6.413194444444444|0
0|2022-01-15|0.0|0|0.0|0|63.958333333333336|0|6.770833333333333|0
0|2022-01-16|0.0|0|0.0|0|192.91666666666666|0|4.75|0
0|2022-01-17|0.0|0|0.0|0|300.625|0|12.256944444444445|0
