|dates|Newport_RhodeIsland_UnitedStates.BLS_EmployedPopulation.data|Newport_RhodeIsland_UnitedStates.BLS_EmployedPopulation.missing|Newport_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.data|Newport_RhodeIsland_UnitedStates.BLS_UnemployedPopulation.missing|Newport_RhodeIsland_UnitedStates.BLS_UnemploymentRate.data|Newport_RhodeIsland_UnitedStates.BLS_UnemploymentRate.missing|Newport_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.data|Newport_RhodeIsland_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-02|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-03|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-04|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-05|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-06|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-07|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-08|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-09|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-10|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-11|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-12|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-13|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-14|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-15|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-16|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-17|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-18|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-19|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-20|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-21|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-22|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-23|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-24|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-25|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-26|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-27|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-28|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-29|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-30|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2021-12-31|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-01|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-02|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-03|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-04|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-05|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-06|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-07|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-08|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-09|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-10|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-11|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-12|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-13|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-14|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-15|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-16|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
0|2022-01-17|40332.0|0|1802.0|0|4.276831062799639|0|42134.0|0
