|dates|Davidson_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Davidson_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Davidson_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Davidson_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Davidson_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Davidson_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Davidson_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Davidson_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-06|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-07|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-08|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-09|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-10|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-11|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-12|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-13|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-14|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-15|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-16|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-17|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-18|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-19|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-20|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-21|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-22|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-23|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-24|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-25|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-26|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-27|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-28|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-29|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-30|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2021-12-31|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-01|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-02|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-03|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-04|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-05|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-06|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-07|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-08|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-09|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-10|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-11|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-12|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-13|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-14|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-15|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-16|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
0|2022-01-17|75810.0|0|3356.0|0|4.239193593209206|0|79166.0|0
