|dates|York_Maine_UnitedStates.AveragePrecipitationTotal.data|York_Maine_UnitedStates.AveragePrecipitationTotal.missing|York_Maine_UnitedStates.AveragePrecipitation.data|York_Maine_UnitedStates.AveragePrecipitation.missing|York_Maine_UnitedStates.AverageWindDirection.data|York_Maine_UnitedStates.AverageWindDirection.missing|York_Maine_UnitedStates.AverageWindSpeed.data|York_Maine_UnitedStates.AverageWindSpeed.missing
0|2021-12-18|0.0|0|0.0010416666666666667|0|97.68055555555556|0|5.059722222222223|0
0|2021-12-19|0.0006944444444444445|0|0.000625|0|265.6875|0|9.606944444444446|0
0|2021-12-20|0.0|0|0.0|0|120.83333333333333|0|3.6666666666666665|0
0|2021-12-21|0.0|0|0.0020833333333333333|0|134.16666666666666|0|3.875|0
0|2021-12-22|0.0033333333333333335|0|0.010631944444444444|0|238.49305555555557|0|8.225|0
0|2021-12-23|0.012916666666666667|0|0.0|0|251.25|0|11.541666666666666|0
0|2021-12-24|0.0|0|0.0|0|135.83333333333334|0|2.75|0
0|2021-12-25|0.0|0|0.007562500000000001|0|96.07638888888887|0|5.133333333333334|0
0|2021-12-26|0.004791666666666667|0|0.009270833333333334|0|288.3333333333333|0|6.7569444444444455|0
0|2021-12-27|0.009166666666666667|0|0.0|0|137.08333333333334|0|2.875|0
0|2021-12-28|0.0005555555555555556|0|0.002569444444444445|0|145.2222222222222|0|3.1298611111111114|0
0|2021-12-29|0.00125|0|0.0008333333333333334|0|77.56944444444444|0|1.6319444444444446|0
0|2021-12-30|0.00125|0|0.0004166666666666667|0|110.9375|0|1.8402777777777777|0
0|2021-12-31|0.0|0|0.0|0|0.625|0|0.03125|0
0|2022-01-01|0.0|0|0.0036944444444444446|0|68.40277777777779|0|1.2277777777777779|0
0|2022-01-02|0.005|0|0.003222222222222222|0|214.76388888888889|0|4.227083333333334|0
0|2022-01-03|0.00375|0|0.0|0|230.0|0|7.375|0
0|2022-01-04|0.0|0|0.0|0|197.5|0|4.416666666666667|0
0|2022-01-05|0.0|0|0.0064513888888888885|0|105.3263888888889|0|2.431944444444445|0
0|2022-01-06|0.007916666666666667|0|0.0|0|190.9027777777778|0|6.479166666666667|0
0|2022-01-07|0.0004166666666666667|0|8.333333333333333e-05|0|221.81944444444443|0|10.328472222222222|0
0|2022-01-08|0.0|0|0.0|0|220.83333333333334|0|6.458333333333333|0
0|2022-01-09|0.0|0|0.0004166666666666667|0|216.875|0|9.38888888888889|0
0|2022-01-10|0.0004166666666666667|0|0.0|0|282.5|0|12.083333333333334|0
0|2022-01-11|0.0|0|0.0|0|250.41666666666666|0|7.708333333333333|0
0|2022-01-12|0.0|0|0.0|0|165.0|0|5.125|0
0|2022-01-13|0.0|0|0.0|0|82.5|0|1.0833333333333333|0
0|2022-01-14|0.0|0|0.0|0|272.63888888888886|0|12.993055555555557|0
0|2022-01-15|0.0|0|0.0|0|265.4166666666667|0|10.0|0
0|2022-01-16|0.0|0|0.0|0|69.58333333333333|0|1.5833333333333333|0
0|2022-01-17|0.0027083333333333334|0|0.03840972222222222|0|142.07638888888889|0|11.411805555555555|0
