|dates|Yellowstone_Montana_UnitedStates.BLS_EmployedPopulation.data|Yellowstone_Montana_UnitedStates.BLS_EmployedPopulation.missing|Yellowstone_Montana_UnitedStates.BLS_UnemployedPopulation.data|Yellowstone_Montana_UnitedStates.BLS_UnemployedPopulation.missing|Yellowstone_Montana_UnitedStates.BLS_UnemploymentRate.data|Yellowstone_Montana_UnitedStates.BLS_UnemploymentRate.missing|Yellowstone_Montana_UnitedStates.BLS_LaborForcePopulation.data|Yellowstone_Montana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-25|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-26|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-27|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-28|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-29|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-11-30|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-01|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-02|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-03|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-04|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-05|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-06|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-07|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-08|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-09|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-10|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-11|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-12|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-13|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-14|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-15|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-16|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-17|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-18|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-19|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-20|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-21|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-22|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-23|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-24|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-25|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-26|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-27|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-28|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-29|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-30|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2021-12-31|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-01|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-02|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-03|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-04|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-05|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-06|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-07|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-08|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-09|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-10|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-11|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-12|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-13|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-14|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-15|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-16|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
0|2022-01-17|80388.0|0|2433.0|0|2.9376607382185678|0|82821.0|0
