|dates|Shasta_California_UnitedStates.AveragePrecipitationTotal.data|Shasta_California_UnitedStates.AveragePrecipitationTotal.missing|Shasta_California_UnitedStates.AveragePrecipitation.data|Shasta_California_UnitedStates.AveragePrecipitation.missing|Shasta_California_UnitedStates.AverageWindDirection.data|Shasta_California_UnitedStates.AverageWindDirection.missing|Shasta_California_UnitedStates.AverageWindSpeed.data|Shasta_California_UnitedStates.AverageWindSpeed.missing
0|2021-12-28|0.0|0|0.0|0|125.36458333333333|0|1.390625|0
0|2021-12-29|0.0|0|0.00125|0|0.0|0|0.0|0
0|2021-12-30|0.0|0|0.0|0|4.21875|0|0.15625|0
0|2021-12-31|0.0|0|0.0|0|75.05208333333333|0|1.59375|0
0|2022-01-01|0.0|0|0.0|0|72.70833333333333|0|1.09375|0
0|2022-01-02|0.0|0|0.0|0|84.375|0|1.5416666666666667|0
0|2022-01-03|0.0|0|0.02125000000000001|0|13.75|0|0.28125|0
0|2022-01-04|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-05|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-06|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-07|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-08|0.0|0|0.0|0|50.9375|0|0.6875|0
0|2022-01-09|0.0|0|0.0|0|24.375|0|0.3333333333333333|0
0|2022-01-10|0.0|0|0.0|0|31.875|0|0.375|0
0|2022-01-11|0.0|0|0.0|0|35.729166666666664|0|0.3958333333333333|0
0|2022-01-12|0.0|0|0.0|0|37.916666666666664|0|0.4583333333333333|0
0|2022-01-13|0.0|0|0.0|0|70.10416666666667|0|1.125|0
0|2022-01-14|0.0|0|0.0|0|67.5|0|1.203125|0
0|2022-01-15|0.0|0|0.0|0|83.90625|0|1.109375|0
0|2022-01-16|0.0|0|0.0|0|30.208333333333332|0|0.4583333333333333|0
0|2022-01-17|0.0|25|0.0|25|47.916666666666664|0|1.0|0
