|dates|Lincoln_Colorado_UnitedStates.BLS_EmployedPopulation.data|Lincoln_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Lincoln_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Lincoln_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Lincoln_Colorado_UnitedStates.BLS_UnemploymentRate.data|Lincoln_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Lincoln_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Lincoln_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-28|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2021-12-29|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2021-12-30|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2021-12-31|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-01|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-02|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-03|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-04|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-05|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-06|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-07|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-08|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-09|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-10|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-11|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-12|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-13|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-14|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-15|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-16|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
0|2022-01-17|2450.0|0|102.0|0|3.9968652037617556|0|2552.0|0
