|dates|Cumberland_Maine_UnitedStates.AveragePrecipitationTotal.data|Cumberland_Maine_UnitedStates.AveragePrecipitationTotal.missing|Cumberland_Maine_UnitedStates.AveragePrecipitation.data|Cumberland_Maine_UnitedStates.AveragePrecipitation.missing|Cumberland_Maine_UnitedStates.AverageWindDirection.data|Cumberland_Maine_UnitedStates.AverageWindDirection.missing|Cumberland_Maine_UnitedStates.AverageWindSpeed.data|Cumberland_Maine_UnitedStates.AverageWindSpeed.missing
0|2021-12-25|0.0|0|0.011847222222222224|0|264.13888888888886|0|5.083333333333334|0
0|2021-12-26|0.009791666666666666|0|0.004633928571428572|0|273.1279761904762|0|7.472619047619048|0
0|2021-12-27|0.0|0|0.0|0|212.5|0|4.916666666666667|0
0|2021-12-28|0.0014583333333333334|0|0.0024861111111111112|0|182.4722222222222|0|4.532638888888889|0
0|2021-12-29|0.0008333333333333334|0|0.0004166666666666667|0|87.29166666666667|0|3.3958333333333335|0
0|2021-12-30|0.0020833333333333333|0|0.0012152777777777778|0|172.3263888888889|0|4.489583333333333|0
0|2021-12-31|0.0004166666666666667|0|0.0004166666666666667|0|105.83333333333333|0|1.6041666666666667|0
0|2022-01-01|0.00020833333333333335|0|0.002916666666666667|0|168.15972222222223|0|2.7361111111111107|0
0|2022-01-02|0.002916666666666667|0|0.0025|0|262.5833333333333|0|6.42638888888889|0
0|2022-01-03|0.002916666666666667|0|0.0|0|278.75|0|9.416666666666666|0
0|2022-01-04|0.0|0|0.0|0|204.16666666666666|0|5.625|0
0|2022-01-05|0.0|0|0.005902777777777778|0|210.125|0|4.970833333333333|0
0|2022-01-06|0.008749999999999999|0|0.0|0|242.08333333333334|0|8.25|0
0|2022-01-07|0.00125|0|0.013805555555555557|0|216.50694444444443|0|12.32013888888889|0
0|2022-01-08|0.012916666666666667|0|0.0|0|218.33333333333334|0|6.583333333333333|0
0|2022-01-09|0.0|0|0.0008333333333333334|0|217.98611111111111|0|11.402777777777777|0
0|2022-01-10|0.0008333333333333334|0|0.0|0|287.5|0|12.625|0
0|2022-01-11|0.0|0|0.0|0|296.6666666666667|0|9.458333333333334|0
0|2022-01-12|0.0|0|0.0|0|212.70833333333334|0|6.458333333333333|0
0|2022-01-13|0.0|0|0.0|0|160.76388888888889|0|2.7083333333333335|0
0|2022-01-14|0.0|0|0.0|0|258.88888888888886|0|14.527777777777779|0
0|2022-01-15|0.0|0|0.0|0|319.7916666666667|0|16.833333333333332|0
0|2022-01-16|0.0|0|0.0|0|185.0|0|3.8125|0
0|2022-01-17|0.005|0|0.0395138888888889|0|129.81944444444446|0|15.575000000000001|0
