|dates|Oakland_Michigan_UnitedStates.JHU_ConfirmedCases.data|Oakland_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Oakland_Michigan_UnitedStates.NYT_ConfirmedCases.data|Oakland_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Oakland_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Oakland_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Oakland_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Oakland_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-01|170525.0|0|170525.0|0|2835.0|0|0.0|100
0|2021-12-02|170525.0|0|170525.0|0|2835.0|0|0.0|100
0|2021-12-03|173149.0|0|173149.0|0|2857.0|0|0.0|100
0|2021-12-04|173149.0|0|173149.0|0|2857.0|0|0.0|100
0|2021-12-05|173149.0|0|173149.0|0|2857.0|0|0.0|100
0|2021-12-06|175182.0|0|175182.0|0|2864.0|0|0.0|100
0|2021-12-07|175182.0|0|175182.0|0|2864.0|0|0.0|100
0|2021-12-08|177385.0|0|177385.0|0|2898.0|0|0.0|100
0|2021-12-09|177385.0|0|177385.0|0|2898.0|0|0.0|100
0|2021-12-10|179078.0|0|179078.0|0|2920.0|0|0.0|100
0|2021-12-11|179078.0|0|179078.0|0|2920.0|0|0.0|100
0|2021-12-12|179078.0|0|179078.0|0|2920.0|0|0.0|100
0|2021-12-13|181037.0|0|181037.0|0|2930.0|0|0.0|100
0|2021-12-14|181037.0|0|181037.0|0|2930.0|0|0.0|100
0|2021-12-15|182789.0|0|182789.0|0|2967.0|0|0.0|100
0|2021-12-16|182789.0|0|182789.0|0|2967.0|0|0.0|100
0|2021-12-17|184721.0|0|184721.0|0|2994.0|0|0.0|100
0|2021-12-18|184721.0|0|184721.0|0|2994.0|0|0.0|100
0|2021-12-19|184721.0|0|184721.0|0|2994.0|0|0.0|100
0|2021-12-20|186800.0|0|186800.0|0|3005.0|0|0.0|100
0|2021-12-21|186800.0|0|186800.0|0|3005.0|0|0.0|100
0|2021-12-22|189146.0|0|189146.0|0|3053.0|0|0.0|100
0|2021-12-23|189146.0|0|189146.0|0|3053.0|0|0.0|100
0|2021-12-24|189146.0|0|189146.0|0|3053.0|0|0.0|100
0|2021-12-25|189146.0|0|189146.0|0|3053.0|0|0.0|100
0|2021-12-26|189146.0|0|189146.0|0|3053.0|0|0.0|100
0|2021-12-27|194971.0|0|194971.0|0|3071.0|0|0.0|100
0|2021-12-28|194971.0|0|194971.0|0|3071.0|0|0.0|100
0|2021-12-29|199302.0|0|199302.0|0|3116.0|0|0.0|100
0|2021-12-30|199302.0|0|199302.0|0|3116.0|0|0.0|100
0|2021-12-31|199302.0|0|199302.0|0|3116.0|0|0.0|100
0|2022-01-01|199302.0|0|199302.0|0|3116.0|0|0.0|100
0|2022-01-02|199302.0|0|199302.0|0|3116.0|0|0.0|100
0|2022-01-03|209648.0|0|209648.0|0|3136.0|0|0.0|100
0|2022-01-04|209648.0|0|209648.0|0|3136.0|0|0.0|100
0|2022-01-05|213730.0|0|213730.0|0|3165.0|0|0.0|100
0|2022-01-06|213730.0|0|213730.0|0|3165.0|0|0.0|100
0|2022-01-07|220919.0|0|220919.0|0|3199.0|0|0.0|100
0|2022-01-08|220919.0|0|220919.0|0|3199.0|0|0.0|100
0|2022-01-09|220919.0|0|220919.0|0|3199.0|0|0.0|100
0|2022-01-10|228069.0|0|228069.0|0|3200.0|0|0.0|100
0|2022-01-11|228069.0|0|228069.0|0|3200.0|0|0.0|100
0|2022-01-12|232417.0|0|232417.0|0|3244.0|0|0.0|100
0|2022-01-13|232417.0|0|232417.0|0|3244.0|0|0.0|100
0|2022-01-14|237946.0|0|237946.0|0|3295.0|0|0.0|100
0|2022-01-15|237946.0|0|237946.0|0|3295.0|0|0.0|100
0|2022-01-16|237946.0|0|237946.0|0|3295.0|0|0.0|100
0|2022-01-17|237946.0|0|0.0|100|3295.0|0|0.0|100
