|dates|Branch_Michigan_UnitedStates.BLS_EmployedPopulation.data|Branch_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Branch_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Branch_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Branch_Michigan_UnitedStates.BLS_UnemploymentRate.data|Branch_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Branch_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Branch_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-30|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2021-12-31|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-01|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-02|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-03|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-04|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-05|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-06|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-07|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-08|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-09|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-10|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-11|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-12|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-13|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-14|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-15|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-16|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
0|2022-01-17|18702.0|0|993.0|0|5.041888804265042|0|19695.0|0
