|dates|Waukesha_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Waukesha_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Waukesha_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Waukesha_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Waukesha_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Waukesha_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Waukesha_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Waukesha_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-14|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-15|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-16|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-17|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-18|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-19|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-20|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-21|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-22|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-23|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-24|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-25|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-26|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-27|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-28|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-29|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-30|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2021-12-31|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-01|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-02|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-03|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-04|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-05|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-06|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-07|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-08|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-09|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-10|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-11|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-12|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-13|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-14|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-15|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-16|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
0|2022-01-17|214713.0|0|7225.0|0|3.25541367408916|0|221938.0|0
