|dates|Fulton_Indiana_UnitedStates.AveragePrecipitationTotal.data|Fulton_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Fulton_Indiana_UnitedStates.AveragePrecipitation.data|Fulton_Indiana_UnitedStates.AveragePrecipitation.missing|Fulton_Indiana_UnitedStates.AverageWindDirection.data|Fulton_Indiana_UnitedStates.AverageWindDirection.missing|Fulton_Indiana_UnitedStates.AverageWindSpeed.data|Fulton_Indiana_UnitedStates.AverageWindSpeed.missing
0|2022-01-01|0.0|0|0.0003125|0|99.58333333333333|0|7.833333333333333|0
0|2022-01-02|0.0|0|0.0|0|124.16666666666667|0|7.5625|0
0|2022-01-03|0.0|0|0.0|0|186.35416666666666|0|5.291666666666667|0
0|2022-01-04|0.0|0|0.0|0|184.27083333333334|0|10.760416666666666|0
0|2022-01-05|0.0|0|0.0|0|247.29166666666666|0|18.479166666666668|0
0|2022-01-06|0.0|0|0.0026041666666666674|0|265.5208333333333|0|10.427083333333334|0
0|2022-01-07|0.0|0|0.000625|0|190.0|0|8.229166666666666|0
0|2022-01-08|0.0|0|0.0|0|161.14583333333334|0|10.645833333333334|0
0|2022-01-09|0.0|0|0.0012499999999999998|0|275.9375|0|12.25|0
0|2022-01-10|0.0|0|0.0|0|286.5625|0|9.510416666666666|0
0|2022-01-11|0.0|0|0.0|0|125.625|0|8.5625|0
0|2022-01-12|0.0|0|0.0|0|161.97916666666666|0|6.614583333333333|0
0|2022-01-13|0.0|0|0.0|0|138.02083333333334|0|3.1875|0
0|2022-01-14|0.0|0|0.0|0|55.0|0|5.604166666666667|0
0|2022-01-15|0.0|0|0.0|0|73.38541666666667|0|10.229166666666666|0
0|2022-01-16|0.0|0|0.0|0|72.1875|0|2.4791666666666665|0
0|2022-01-17|0.0|0|0.0|0|261.0416666666667|0|9.09375|0
