|dates|Pitt_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Pitt_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Pitt_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Pitt_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Pitt_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Pitt_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Pitt_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Pitt_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-01|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-02|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-03|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-04|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-05|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-06|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-07|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-08|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-09|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-10|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-11|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-12|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-13|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-14|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-15|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-16|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-17|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-18|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-19|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-20|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-21|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-22|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-23|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-24|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-25|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-26|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-27|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-28|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-29|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-30|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2021-12-31|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-01|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-02|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-03|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-04|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-05|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-06|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-07|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-08|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-09|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-10|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-11|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-12|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-13|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-14|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-15|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-16|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
0|2022-01-17|85903.0|0|4094.0|0|4.549040523573008|0|89997.0|0
