|dates|Campbell_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Campbell_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Campbell_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Campbell_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Campbell_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Campbell_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Campbell_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Campbell_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-04|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-05|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-06|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-07|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-08|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-09|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-10|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-11|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-12|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-13|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-14|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-15|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-16|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-17|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-18|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-19|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-20|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-21|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-22|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-23|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-24|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-25|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-26|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-27|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-28|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-29|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-30|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2021-12-31|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-01|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-02|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-03|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-04|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-05|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-06|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-07|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-08|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-09|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-10|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-11|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-12|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-13|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-14|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-15|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-16|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
0|2022-01-17|47683.0|0|1715.0|0|3.4718004777521356|0|49398.0|0
