|dates|Rockingham_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Rockingham_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Rockingham_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Rockingham_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Rockingham_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Rockingham_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Rockingham_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Rockingham_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-07|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-08|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-09|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-10|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-11|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-12|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-13|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-14|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-15|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-16|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
0|2022-01-17|177458.0|0|2326.0|0|1.2937747519245317|0|179784.0|0
