|dates|Kalamazoo_Michigan_UnitedStates.BLS_EmployedPopulation.data|Kalamazoo_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Kalamazoo_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Kalamazoo_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Kalamazoo_Michigan_UnitedStates.BLS_UnemploymentRate.data|Kalamazoo_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Kalamazoo_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Kalamazoo_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-19|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-20|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-21|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-22|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-23|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-24|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-25|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-26|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-27|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-28|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-29|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-11-30|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-01|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-02|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-03|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-04|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-05|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-06|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-07|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-08|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-09|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-10|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-11|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-12|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-13|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-14|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-15|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-16|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-17|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-18|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-19|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-20|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-21|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-22|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-23|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-24|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-25|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-26|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-27|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-28|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-29|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-30|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2021-12-31|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-01|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-02|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-03|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-04|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-05|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-06|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-07|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-08|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-09|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-10|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-11|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-12|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-13|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-14|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-15|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-16|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
0|2022-01-17|120539.0|0|6781.0|0|5.325950361294376|0|127320.0|0
