|dates|Sullivan_NewHampshire_UnitedStates.AveragePrecipitationTotal.data|Sullivan_NewHampshire_UnitedStates.AveragePrecipitationTotal.missing|Sullivan_NewHampshire_UnitedStates.AveragePrecipitation.data|Sullivan_NewHampshire_UnitedStates.AveragePrecipitation.missing|Sullivan_NewHampshire_UnitedStates.AverageWindDirection.data|Sullivan_NewHampshire_UnitedStates.AverageWindDirection.missing|Sullivan_NewHampshire_UnitedStates.AverageWindSpeed.data|Sullivan_NewHampshire_UnitedStates.AverageWindSpeed.missing
0|2021-12-02|0.0|0|0.003888888888888889|0|84.2361111111111|0|1.8354166666666665|0
0|2021-12-03|0.005416666666666667|0|0.0|0|275.8333333333333|0|10.75|0
0|2021-12-04|0.0|0|0.0|0|67.29166666666667|0|2.0833333333333335|0
0|2021-12-05|0.0|0|0.0|0|31.666666666666668|0|0.625|0
0|2021-12-06|0.0|0|0.010451388888888887|0|97.46527777777779|0|3.2708333333333335|0
0|2021-12-07|0.012916666666666667|0|0.0|0|194.58333333333334|0|7.583333333333333|0
0|2021-12-08|0.0|0|0.0020833333333333333|0|11.111111111111112|0|0.3854166666666667|0
0|2021-12-09|0.0020833333333333333|0|0.0|0|87.08333333333333|0|2.5|0
0|2021-12-10|0.0|0|0.0|0|47.291666666666664|0|0.9166666666666666|0
0|2021-12-11|0.0|0|0.010180555555555556|0|70.04166666666666|0|1.5784722222222223|0
0|2021-12-12|0.0|0|0.0|0|157.5|0|7.625|0
0|2021-12-13|0.0|0|0.0|0|119.58333333333333|0|4.5|0
0|2021-12-14|0.0|0|0.0|0|191.66666666666666|0|5.666666666666667|0
0|2021-12-15|0.0|0|0.0018055555555555557|0|49.513888888888886|0|2.0902777777777777|0
0|2021-12-16|0.003958333333333334|0|0.0037222222222222223|0|37.75694444444444|0|0.6215277777777778|0
0|2021-12-17|0.0|0|0.0|0|168.125|0|6.833333333333333|0
0|2021-12-18|0.0|0|0.0|0|22.5|0|0.7604166666666666|0
0|2021-12-19|0.0|0|0.0|0|162.01388888888889|0|4.159722222222222|0
0|2021-12-20|0.0|0|0.0|0|42.77777777777778|0|1.5416666666666667|0
0|2021-12-21|0.0|0|0.0|0|43.333333333333336|0|1.1666666666666667|0
0|2021-12-22|0.0|0|0.0025|0|127.08333333333333|0|3.9166666666666665|0
0|2021-12-23|0.0025|0|0.0|0|203.33333333333334|0|7.333333333333333|0
0|2021-12-24|0.0|0|0.0|0|5.0|0|0.25|0
0|2021-12-25|0.0|0|0.0|0|7.222222222222222|0|0.5694444444444444|0
0|2021-12-26|0.0|0|0.0|0|137.08333333333334|0|4.604166666666667|0
0|2021-12-27|0.0|0|0.0|0|90.90277777777779|0|3.0833333333333335|0
0|2021-12-28|0.0|0|0.0016666666666666668|0|94.6875|0|1.0694444444444444|0
0|2021-12-29|0.0004166666666666667|0|0.0006944444444444445|0|1.1458333333333333|0|0.03125|0
0|2021-12-30|0.00020833333333333335|0|0.0|0|14.048611111111112|0|0.19583333333333333|0
0|2021-12-31|0.0004166666666666667|0|0.0015625000000000003|0|11.736111111111109|0|0.4166666666666667|0
0|2022-01-01|0.0004166666666666667|0|0.003583333333333333|0|11.604166666666666|0|0.13749999999999998|0
0|2022-01-02|0.0027083333333333334|0|0.005159722222222223|0|129.44444444444443|0|3.8319444444444444|0
0|2022-01-03|0.0020833333333333333|0|0.0|0|128.75|0|6.375|0
0|2022-01-04|0.0|0|0.0|0|45.416666666666664|0|0.875|0
0|2022-01-05|0.0|0|0.0004166666666666667|0|68.95833333333333|0|2.0|0
0|2022-01-06|0.0004166666666666667|0|0.0|0|152.25|0|4.891666666666667|0
0|2022-01-07|0.0|0|0.0|0|104.65277777777777|0|3.9597222222222217|0
0|2022-01-08|0.0|0|0.0|0|139.44444444444443|0|4.309027777777778|0
0|2022-01-09|0.0|0|0.002916666666666667|0|152.2222222222222|0|6.166666666666667|0
0|2022-01-10|0.002916666666666667|0|0.0|0|225.19444444444446|0|8.174305555555554|0
0|2022-01-11|0.0|0|0.0|0|95.95833333333333|0|3.9333333333333336|0
0|2022-01-12|0.0|0|0.0|0|73.54166666666667|0|0.9791666666666666|0
0|2022-01-13|0.0|0|0.0|0|14.583333333333334|0|0.375|0
0|2022-01-14|0.0|0|0.0|0|174.30555555555557|0|7.597222222222222|0
0|2022-01-15|0.0|0|0.0|0|195.625|0|7.729166666666667|0
0|2022-01-16|0.0|0|0.0|0|12.083333333333334|0|0.125|0
0|2022-01-17|0.0020833333333333333|0|0.01986111111111111|0|56.73611111111111|0|3.90625|0
