|dates|Bay_Michigan_UnitedStates.BLS_EmployedPopulation.data|Bay_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Bay_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Bay_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Bay_Michigan_UnitedStates.BLS_UnemploymentRate.data|Bay_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Bay_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Bay_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-28|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-29|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-30|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2021-12-31|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-01|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-02|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-03|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-04|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-05|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-06|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-07|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-08|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-09|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-10|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-11|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-12|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-13|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-14|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-15|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-16|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
0|2022-01-17|45323.0|0|2924.0|0|6.060480444379961|0|48247.0|0
