|dates|Sullivan_NewHampshire_UnitedStates.JHU_ConfirmedCases.data|Sullivan_NewHampshire_UnitedStates.JHU_ConfirmedCases.missing|Sullivan_NewHampshire_UnitedStates.NYT_ConfirmedCases.data|Sullivan_NewHampshire_UnitedStates.NYT_ConfirmedCases.missing|Sullivan_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data|Sullivan_NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing|Sullivan_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.data|Sullivan_NewHampshire_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-16|5704.0|0|5704.0|0|45.0|0|0.0|100
0|2021-12-17|5768.0|0|5768.0|0|45.0|0|0.0|100
0|2021-12-18|5768.0|0|5768.0|0|45.0|0|0.0|100
0|2021-12-19|5768.0|0|5768.0|0|45.0|0|0.0|100
0|2021-12-20|5882.0|0|5882.0|0|45.0|0|0.0|100
0|2021-12-21|5904.0|0|5904.0|0|48.0|0|0.0|100
0|2021-12-22|5941.0|0|5941.0|0|49.0|0|0.0|100
0|2021-12-23|5991.0|0|5991.0|0|49.0|0|0.0|100
0|2021-12-24|5991.0|0|5991.0|0|49.0|0|0.0|100
0|2021-12-25|5991.0|0|5991.0|0|49.0|0|0.0|100
0|2021-12-26|5991.0|0|5991.0|0|49.0|0|0.0|100
0|2021-12-27|6115.0|0|6115.0|0|49.0|0|0.0|100
0|2021-12-28|6128.0|0|6128.0|0|52.0|0|0.0|100
0|2021-12-29|6155.0|0|6155.0|0|53.0|0|0.0|100
0|2021-12-30|6197.0|0|6197.0|0|53.0|0|0.0|100
0|2021-12-31|6197.0|0|6197.0|0|53.0|0|0.0|100
0|2022-01-01|6197.0|0|6197.0|0|53.0|0|0.0|100
0|2022-01-02|6197.0|0|6197.0|0|53.0|0|0.0|100
0|2022-01-03|6307.0|0|6307.0|0|54.0|0|0.0|100
0|2022-01-04|6321.0|0|6321.0|0|55.0|0|0.0|100
0|2022-01-05|6374.0|0|6374.0|0|55.0|0|0.0|100
0|2022-01-06|6441.0|0|6441.0|0|55.0|0|0.0|100
0|2022-01-07|6507.0|0|6507.0|0|55.0|0|0.0|100
0|2022-01-08|6507.0|0|6507.0|0|55.0|0|0.0|100
0|2022-01-09|6507.0|0|6507.0|0|55.0|0|0.0|100
0|2022-01-10|6738.0|0|6738.0|0|55.0|0|0.0|100
0|2022-01-11|6762.0|0|6762.0|0|56.0|0|0.0|100
0|2022-01-12|6825.0|0|6825.0|0|56.0|0|0.0|100
0|2022-01-13|6825.0|0|6946.0|0|56.0|0|0.0|100
0|2022-01-14|6982.0|0|6982.0|0|57.0|0|0.0|100
0|2022-01-15|6982.0|0|6982.0|0|57.0|0|0.0|100
0|2022-01-16|6982.0|0|6982.0|0|57.0|0|0.0|100
0|2022-01-17|6982.0|0|0.0|100|57.0|0|0.0|100
